KEV,INTENSITY
2.08837,2.11939
2.09613,2.13131
2.1039,2.13599
2.11166,2.12444
2.11942,2.12394
2.12719,2.11796
2.13495,2.11588
2.14271,2.12117
2.15048,2.1126
2.15824,2.10024
2.166,2.12204
2.17377,2.104
2.18153,2.10443
2.18929,2.1102
2.19706,2.0988
2.20482,2.09968
2.21258,2.09893
2.22035,2.09235
2.22811,2.10567
2.23587,2.08822
2.24364,2.09971
2.2514,2.09576
2.25916,2.07979
2.26693,2.098
2.27469,2.08077
2.28246,2.09203
2.29022,2.08657
2.29798,2.06419
2.30575,2.07146
2.31351,2.06428
2.32127,2.05355
2.32904,2.05422
2.3368,2.0537
2.34456,2.05927
2.35233,2.0514
2.36009,2.04741
2.36785,2.04004
2.37562,2.03033
2.38338,2.03643
2.39114,2.03035
2.39891,2.04115
2.40667,2.02927
2.41443,2.02283
2.4222,2.0075
2.42996,1.99378
2.43772,2.01689
2.44549,2.00285
2.45325,1.98451
2.46101,2.00098
2.46878,1.98362
2.47654,1.9749
2.4843,1.96625
2.49207,1.98048
2.49983,1.97654
2.5076,1.98374
2.51536,1.97242
2.52312,1.95489
2.53089,1.9457
2.53865,1.93725
2.54641,1.93848
2.55418,1.93881
2.56194,1.91402
2.5697,1.93037
2.57747,1.93257
2.58523,1.9165
2.59299,1.91403
2.60076,1.88798
2.60852,1.88165
2.61628,1.88405
2.62405,1.87928
2.63181,1.85612
2.63957,1.87595
2.64734,1.85146
2.6551,1.85965
2.66286,1.87793
2.67063,1.86174
2.67839,1.86305
2.68615,1.86121
2.69392,1.8554
2.70168,1.84754
2.70945,1.85145
2.71721,1.84315
2.72497,1.82401
2.73274,1.81157
2.7405,1.79543
2.74826,1.78138
2.75603,1.7816
2.76379,1.80094
2.77155,1.81962
2.77932,1.8026
2.78708,1.81102
2.79484,1.78642
2.80261,1.80365
2.81037,1.81265
2.81813,1.81423
2.8259,1.80436
2.83366,1.77113
2.84142,1.77267
2.84919,1.78027
2.85695,1.78064
2.86471,1.76775
2.87248,1.76133
2.88024,1.76889
2.888,1.7803
2.89577,1.7592
2.90353,1.76188
2.91129,1.76812
2.91906,1.74757
2.92682,1.7371
2.93459,1.73847
2.94235,1.73706
2.95011,1.74316
2.95788,1.75026
2.96564,1.74495
2.9734,1.73396
2.98117,1.74389
2.98893,1.7327
2.99669,1.72581
3.00446,1.72833
3.01222,1.7247
3.01998,1.7398
3.02775,1.76181
3.03551,1.74964
3.04327,1.76405
3.05104,1.75195
3.0588,1.7701
3.06656,1.75894
3.07433,1.78191
3.08209,1.77238
3.08985,1.77622
3.09762,1.81199
3.10538,1.78141
3.11314,1.79777
3.12091,1.80586
3.12867,1.80087
3.13643,1.82308
3.1442,1.84745
3.15196,1.84269
3.15973,1.87013
3.16749,1.8644
3.17525,1.88841
3.18302,1.89535
3.19078,1.90389
3.19854,1.91365
3.20631,1.89767
3.21407,1.92835
3.22183,1.95424
3.2296,1.94439
3.23736,1.97195
3.24512,1.98663
3.25289,1.97374
3.26065,2.00406
3.26841,2.00509
3.27618,2.0014
3.28394,2.03144
3.2917,2.02944
3.29947,2.05888
3.30723,2.0747
3.31499,2.07853
3.32276,2.08591
3.33052,2.10567
3.33828,2.12677
3.34605,2.13761
3.35381,2.16017
3.36158,2.18374
3.36934,2.1929
3.3771,2.20196
3.38487,2.22166
3.39263,2.24592
3.40039,2.25465
3.40816,2.28047
3.41592,2.30988
3.42368,2.31396
3.43145,2.33686
3.43921,2.35526
3.44697,2.37046
3.45474,2.39555
3.4625,2.40791
3.47026,2.42971
3.47803,2.44
3.48579,2.47317
3.49355,2.48572
3.50132,2.50715
3.50908,2.51539
3.51684,2.51596
3.52461,2.53302
3.53237,2.54781
3.54013,2.5529
3.5479,2.57389
3.55566,2.58525
3.56342,2.60882
3.57119,2.6297
3.57895,2.63645
3.58672,2.64922
3.59448,2.67089
3.60224,2.67895
3.61001,2.68358
3.61777,2.70041
3.62553,2.70175
3.6333,2.70829
3.64106,2.70802
3.64882,2.71452
3.65659,2.72927
3.66435,2.71326
3.67211,2.7059
3.67988,2.69552
3.68764,2.70644
3.6954,2.73074
3.70317,2.72247
3.71093,2.72915
3.71869,2.73415
3.72646,2.72637
3.73422,2.72729
3.74198,2.73675
3.74975,2.72897
3.75751,2.72608
3.76527,2.72719
3.77304,2.71469
3.7808,2.72347
3.78857,2.70465
3.79633,2.70053
3.80409,2.69656
3.81186,2.68175
3.81962,2.677
3.82738,2.66194
3.83515,2.65257
3.84291,2.64534
3.85067,2.6401
3.85844,2.62876
3.8662,2.62354
3.87396,2.61074
3.88173,2.59515
3.88949,2.58492
3.89725,2.57808
3.90502,2.57171
3.91278,2.55327
3.92054,2.53311
3.92831,2.53583
3.93607,2.51427
3.94383,2.50237
3.9516,2.4878
3.95936,2.47942
3.96712,2.47599
3.97489,2.44979
3.98265,2.44524
3.99041,2.42589
3.99818,2.42323
4.00594,2.40315
4.01371,2.37923
4.02147,2.37646
4.02923,2.36821
4.037,2.34367
4.04476,2.33412
4.05252,2.32879
4.06029,2.31304
4.06805,2.30506
4.07581,2.29228
4.08358,2.26919
4.09134,2.25965
4.0991,2.25175
4.10687,2.22422
4.11463,2.23082
4.12239,2.21135
4.13016,2.20535
4.13792,2.18829
4.14568,2.1691
4.15345,2.16032
4.16121,2.15753
4.16897,2.14315
4.17674,2.11398
4.1845,2.12725
4.19226,2.08958
4.20003,2.11358
4.20779,2.08675
4.21555,2.07969
4.22332,2.07648
4.23108,2.05995
4.23885,2.04733
4.24661,2.06447
4.25437,2.05511
4.26214,2.03489
4.2699,2.02317
4.27766,2.03407
4.28543,2.03193
4.29319,2.03767
4.30095,2.03271
4.30872,2.02335
4.31648,2.03666
4.32424,2.02976
4.33201,2.03184
4.33977,2.03631
4.34753,2.04847
4.3553,2.04455
4.36306,2.05867
4.37082,2.03333
4.37859,2.03718
4.38635,2.05761
4.39411,2.05549
4.40188,2.05914
4.40964,2.06597
4.4174,2.05594
4.42517,2.08357
4.43293,2.08449
4.4407,2.07798
4.44846,2.0978
4.45622,2.07501
4.46399,2.10177
4.47175,2.06745
4.47951,2.09567
4.48728,2.10042
4.49504,2.08719
4.5028,2.07433
4.51057,2.07137
4.51833,2.09468
4.52609,2.08321
4.53386,2.06165
4.54162,2.08164
4.54938,2.09179
4.55715,2.08444
4.56491,2.07045
4.57267,2.08555
4.58044,2.07771
4.5882,2.09303
4.59596,2.08264
4.60373,2.07384
4.61149,2.06806
4.61925,2.0514
4.62702,2.05072
4.63478,2.05972
4.64254,2.04541
4.65031,2.02154
4.65807,2.00649
4.66584,1.99252
4.6736,2.00035
4.68136,1.99855
4.68913,1.98819
4.69689,1.98044
4.70465,1.97532
4.71242,1.94232
4.72018,1.95932
4.72794,1.95496
4.73571,1.94179
4.74347,1.94914
4.75123,1.93679
4.759,1.92709
4.76676,1.90509
4.77452,1.90491
4.78229,1.92417
4.79005,1.89224
4.79781,1.89939
4.80558,1.88195
4.81334,1.86947
4.8211,1.85444
4.82887,1.84099
4.83663,1.86305
4.84439,1.82262
4.85216,1.83519
4.85992,1.83993
4.86768,1.81527
4.87545,1.82798
4.88321,1.795
4.89098,1.77979
4.89874,1.80684
4.9065,1.80528
4.91427,1.79285
4.92203,1.78621
4.92979,1.77384
4.93756,1.76925
4.94532,1.76957
4.95308,1.76635
4.96085,1.76435
4.96861,1.75205
4.97637,1.75893
4.98414,1.75134
4.9919,1.75817
4.99966,1.75609
5.00743,1.75303
5.01519,1.75642
5.02295,1.73935
5.03072,1.7357
5.03848,1.73059
5.04624,1.73575
5.05401,1.72155
5.06177,1.74413
5.06953,1.742
5.0773,1.75547
5.08506,1.74204
5.09283,1.72577
5.10059,1.73933
5.10835,1.74397
5.11612,1.73442
5.12388,1.74959
5.13164,1.7252
5.13941,1.74305
5.14717,1.7661
5.15493,1.75884
5.1627,1.75997
5.17046,1.76791
5.17822,1.76681
5.18599,1.77072
5.19375,1.75128
5.20151,1.77213
5.20928,1.79377
5.21704,1.77949
5.2248,1.79267
5.23257,1.78916
5.24033,1.78402
5.24809,1.80516
5.25586,1.79951
5.26362,1.80582
5.27138,1.84067
5.27915,1.82049
5.28691,1.83792
5.29467,1.83799
5.30244,1.82919
5.3102,1.84472
5.31797,1.84989
5.32573,1.84077
5.33349,1.85528
5.34126,1.8491
5.34902,1.84839
5.35678,1.87033
5.36455,1.86707
5.37231,1.86124
5.38007,1.87552
5.38784,1.88318
5.3956,1.87858
5.40336,1.87844
5.41113,1.88249
5.41889,1.87395
5.42665,1.90564
5.43442,1.90413
5.44218,1.90846
5.44994,1.89884
5.45771,1.90462
5.46547,1.90988
5.47323,1.9022
5.481,1.90028
5.48876,1.90774
5.49652,1.89999
5.50429,1.90775
5.51205,1.90172
5.51982,1.9081
5.52758,1.90022
5.53534,1.9112
5.54311,1.9136
5.55087,1.92434
5.55863,1.91341
5.5664,1.93057
5.57416,1.91106
5.58192,1.90267
5.58969,1.9033
5.59745,1.90369
5.60521,1.91961
5.61298,1.90213
5.62074,1.89972
5.6285,1.91312
5.63627,1.8998
5.64403,1.92729
5.65179,1.93459
5.65956,1.94272
5.66732,1.93328
5.67508,1.93442
5.68285,1.94979
5.69061,1.96942
5.69837,1.95638
5.70614,1.95736
5.7139,1.96525
5.72166,1.97698
5.72943,1.96552
5.73719,1.94497
5.74496,1.97825
5.75272,1.99287
5.76048,2.00414
5.76825,2.0051
5.77601,2.03376
5.78377,2.04205
5.79154,2.02782
5.7993,2.04373
5.80706,2.06057
5.81483,2.07629
5.82259,2.08787
5.83035,2.11047
5.83812,2.10667
5.84588,2.11072
5.85364,2.11895
5.86141,2.13113
5.86917,2.15784
5.87693,2.15173
5.8847,2.16851
5.89246,2.17824
5.90022,2.18118
5.90799,2.18818
5.91575,2.21674
5.92351,2.22186
5.93128,2.23382
5.93904,2.2344
5.9468,2.24196
5.95457,2.26359
5.96233,2.27274
5.9701,2.29296
5.97786,2.2956
5.98562,2.32032
5.99339,2.33052
6.00115,2.34029
6.00891,2.35496
6.01668,2.36655
6.02444,2.38964
6.0322,2.4006
6.03997,2.41105
6.04773,2.4246
6.05549,2.43909
6.06326,2.45094
6.07102,2.46939
6.07878,2.48446
6.08655,2.51047
6.09431,2.51743
6.10207,2.53675
6.10984,2.56178
6.1176,2.5731
6.12536,2.58513
6.13313,2.60728
6.14089,2.62939
6.14865,2.64985
6.15642,2.65404
6.16418,2.67559
6.17195,2.68849
6.17971,2.70124
6.18747,2.72754
6.19524,2.73789
6.203,2.75765
6.21076,2.77107
6.21853,2.78168
6.22629,2.79663
6.23405,2.81308
6.24182,2.82794
6.24958,2.83744
6.25734,2.85238
6.26511,2.87054
6.27287,2.8821
6.28063,2.89373
6.2884,2.90894
6.29616,2.91744
6.30392,2.92645
6.31169,2.93692
6.31945,2.93959
6.32721,2.95699
6.33498,2.96085
6.34274,2.96669
6.3505,2.98209
6.35827,2.98622
6.36603,2.99197
6.37379,2.99902
6.38156,3.00549
6.38932,3.01354
6.39709,3.01379
6.40485,3.01461
6.41261,3.02562
6.42038,3.02694
6.42814,3.02251
6.4359,3.02472
6.44367,3.02752
6.45143,3.03183
6.45919,3.02547
6.46696,3.02508
6.47472,3.02542
6.48248,3.01779
6.49025,3.01239
6.49801,3.01617
6.50577,3.00708
6.51354,2.99924
6.5213,2.98922
6.52906,2.97997
6.53683,2.98269
6.54459,2.96869
6.55235,2.96389
6.56012,2.95984
6.56788,2.96564
6.57564,2.96095
6.58341,2.94376
6.59117,2.94562
6.59893,2.94692
6.6067,2.93073
6.61446,2.92959
6.62223,2.92073
6.62999,2.90787
6.63775,2.90945
6.64552,2.89265
6.65328,2.88738
6.66104,2.88124
6.66881,2.85633
6.67657,2.83755
6.68433,2.83428
6.6921,2.84217
6.69986,2.85032
6.70762,2.83455
6.71539,2.83186
6.72315,2.82701
6.73091,2.82787
6.73868,2.83114
6.74644,2.82732
6.7542,2.82239
6.76197,2.82843
6.76973,2.81754
6.77749,2.81972
6.78526,2.82043
6.79302,2.81678
6.80078,2.81686
6.80855,2.80979
6.81631,2.813
6.82408,2.81729
6.83184,2.80894
6.8396,2.81093
6.84737,2.81337
6.85513,2.81532
6.86289,2.81862
6.87066,2.81798
6.87842,2.81351
6.88618,2.81932
6.89395,2.82397
6.90171,2.8235
6.90947,2.82737
6.91724,2.8259
6.925,2.824
6.93276,2.81815
6.94053,2.82269
6.94829,2.82741
6.95605,2.8217
6.96382,2.82199
6.97158,2.81954
6.97934,2.81863
6.98711,2.81674
6.99487,2.81955
7.00263,2.81996
7.0104,2.8187
7.01816,2.80641
7.02592,2.80298
7.03369,2.80541
7.04145,2.79552
7.04922,2.79689
7.05698,2.78519
7.06474,2.77709
7.07251,2.7788
7.08027,2.76596
7.08803,2.7558
7.0958,2.7536
7.10356,2.74209
7.11132,2.74257
7.11909,2.72823
7.12685,2.71431
7.13461,2.71458
7.14238,2.69632
7.15014,2.68792
7.1579,2.68148
7.16567,2.66577
7.17343,2.64882
7.18119,2.64755
7.18896,2.61872
7.19672,2.61552
7.20448,2.60849
7.21225,2.58939
7.22001,2.57744
7.22777,2.56531
7.23554,2.54532
7.2433,2.53074
7.25107,2.51335
7.25883,2.51122
7.26659,2.48515
7.27436,2.47583
7.28212,2.45347
7.28988,2.43763
7.29765,2.41824
7.30541,2.40615
7.31317,2.4005
7.32094,2.38451
7.3287,2.35994
7.33646,2.33127
7.34423,2.31712
7.35199,2.29825
7.35975,2.27911
7.36752,2.25982
7.37528,2.24716
7.38304,2.22777
7.39081,2.204
7.39857,2.20664
7.40633,2.18802
7.4141,2.1659
7.42186,2.14627
7.42962,2.13098
7.43739,2.1031
7.44515,2.09051
7.45291,2.08449
7.46068,2.07006
7.46844,2.06409
7.47621,2.02547
7.48397,2.01619
7.49173,2.01336
7.4995,1.97954
7.50726,1.9609
7.51502,1.94418
7.52279,1.93497
7.53055,1.9415
7.53831,1.94605
7.54608,1.93681
7.55384,1.92307
7.5616,1.91236
7.56937,1.9183
7.57713,1.89593
7.58489,1.89707
7.59266,1.90197
7.60042,1.85544
7.60818,1.86548
7.61595,1.85782
7.62371,1.83587
7.63147,1.85354
7.63924,1.83325
7.647,1.80771
7.65476,1.79304
7.66253,1.78794
7.67029,1.78512
7.67805,1.79421
7.68582,1.77083
7.69358,1.78772
7.70135,1.79242
7.70911,1.75785
7.71687,1.78218
7.72464,1.76954
7.7324,1.76659
7.74016,1.76529
7.74793,1.73117
7.75569,1.74002
7.76345,1.72687
7.77122,1.74493
7.77898,1.70879
7.78674,1.70742
7.79451,1.68072
7.80227,1.69565
7.81003,1.66328
7.8178,1.65868
7.82556,1.63917
7.83332,1.6597
7.84109,1.62617
7.84885,1.60928
7.85661,1.62942
7.86438,1.61082
7.87214,1.61032
7.8799,1.57059
7.88767,1.55845
7.89543,1.57249
7.9032,1.54911
7.91096,1.54405
7.91872,1.53174
7.92649,1.53355
7.93425,1.5274
7.94201,1.51896
7.94978,1.47598
7.95754,1.4853
7.9653,1.43461
7.97307,1.45684
7.98083,1.43879
7.98859,1.41609
7.99636,1.42099
8.00412,1.38687
8.01188,1.40689
8.01965,1.37502
8.02741,1.40309
8.03517,1.37025
8.04294,1.3643
8.0507,1.35373
8.05846,1.3047
8.06623,1.3651
8.07399,1.32261
8.08175,1.31198
8.08952,1.29326
8.09728,1.28682
8.10504,1.29381
8.11281,1.29017
8.12057,1.245
8.12834,1.24955
8.1361,1.2612
8.14386,1.25373
8.15163,1.27852
8.15939,1.2412
8.16715,1.20306
8.17492,1.23532
8.18268,1.20353
8.19044,1.19985
8.19821,1.18942
8.20597,1.21081
8.21373,1.17533
8.2215,1.16427
8.22926,1.14244
8.23702,1.18805
8.24479,1.17081
8.25255,1.19597
8.26031,1.13999
8.26808,1.15636
8.27584,1.16066
8.2836,1.17123
8.29137,1.07452
8.29913,1.15779
8.30689,1.12323
8.31466,1.1303
8.32242,1.10524
8.33018,1.1023
8.33795,1.08763
8.34571,1.12015
8.35348,1.14803
8.36124,1.12676
8.369,1.11666
8.37677,1.07254
8.38453,1.11217
8.39229,1.07377
8.40006,1.08188
8.40782,1.04962
8.41558,1.06183
8.42335,1.07239
8.43111,1.04735
8.43887,1.06718
8.44664,1.08622
8.4544,1.11518
8.46216,1.12541
8.46993,1.04239
8.47769,1.08073
8.48545,1.10153
8.49322,1.06641
8.50098,1.08268
8.50874,1.0942
8.51651,1.0788
8.52427,1.04974
8.53203,1.02185
8.5398,1.0629
8.54756,1.02967
8.55533,1.04717
8.56309,1.01692
8.57085,0.96506
8.57862,1.03324
8.58638,1.06445
8.59414,1.0318
8.60191,1.0356
8.60967,1.07835
8.61743,1.04029
8.6252,1.03922
8.63296,1.0516
8.64072,1.02607
8.64849,1.06299
8.65625,0.99961
8.66401,1.02359
8.67178,1.036
8.67954,0.94904
8.6873,1.02702
8.69507,0.9852
8.70283,1.10512
8.71059,1.02747
8.71836,1.03254
8.72612,1.04131
8.73388,1.0568
8.74165,1.02312
8.74941,1.03586
8.75717,1.01478
8.76494,1.02007
8.7727,1.04619
8.78047,0.98241
8.78823,1.00498
8.79599,0.9589
8.80376,1.02681
8.81152,0.99926
8.81928,0.97204
8.82705,0.98997
8.83481,1.01368
8.84257,0.94035
8.85034,0.94423
8.8581,0.9597
8.86586,0.97204
8.87363,0.95606
8.88139,1.00122
8.88915,0.94516
8.89692,0.98856
8.90468,0.95948
8.91244,0.96183
8.92021,0.93117
8.92797,0.91096
8.93573,0.9335
8.9435,0.95107
8.95126,0.84193
8.95902,0.88581
8.96679,0.94109
8.97455,0.91771
8.98232,0.9394
8.99008,0.93967
8.99784,0.93923
9.00561,0.87081
9.01337,0.86867
9.02113,0.92329
9.0289,0.90867
9.03666,0.90681
9.04442,0.91703
9.05219,0.94089
9.05995,0.81608
9.06771,0.89832
9.07548,0.85289
9.08324,0.97281
9.091,0.866
9.09877,0.91086
9.10653,0.86827
9.11429,0.90212
9.12206,0.89013
9.12982,0.82964
9.13758,0.86735
9.14535,0.84753
9.15311,0.83663
9.16087,0.82319
9.16864,0.87426
9.1764,0.82603
9.18416,0.87879
9.19193,0.85244
9.19969,0.84813
9.20746,0.93633
9.21522,0.90652
9.22298,0.92025
9.23075,0.78826
9.23851,0.83754
9.24627,0.88447
9.25404,0.84881
9.2618,0.85858
9.26956,0.87095
9.27733,0.86721
9.28509,0.85575
9.29285,0.84429
9.30062,0.91951
9.30838,0.86524
9.31614,0.88167
9.32391,0.93671
9.33167,0.93094
9.33943,0.87358
9.3472,0.85895
9.35496,0.85377
9.36272,0.81994
9.37049,0.86625
9.37825,0.86982
9.38601,0.87524
9.39378,0.88066
9.40154,0.91921
9.4093,0.90167
9.41707,0.87858
9.42483,0.85793
9.4326,0.8642
9.44036,0.87474
9.44812,0.89062
9.45589,0.90038
9.46365,0.90778
9.47141,0.82034
9.47918,0.91169
9.48694,0.8341
9.4947,0.89306
9.50247,0.83689
9.51023,0.83906
9.51799,0.91907
9.52576,0.79432
9.53352,0.87296
9.54128,0.87231
9.54905,0.91214
9.55681,0.86114
9.56457,0.9115
9.57234,0.88265
9.5801,0.85847
9.58786,0.89195
9.59563,0.92988
9.60339,0.89404
9.61115,0.9202
9.61892,0.8997
9.62668,0.85593
9.63445,0.88564
9.64221,0.90526
9.64997,0.86958
9.65774,0.87737
9.6655,0.90817
9.67326,0.86262
9.68103,0.89203
9.68879,0.82933
9.69655,0.91013
9.70432,0.87951
9.71208,0.86813
9.71984,0.90106
9.72761,0.93035
9.73537,0.93176
9.74313,0.89853
9.7509,0.90789
9.75866,0.9192
9.76642,0.91071
9.77419,0.90568
9.78195,0.92923
9.78971,0.90472
9.79748,0.90154
9.80524,0.94619
9.813,0.87925
9.82077,0.86583
9.82853,0.91401
9.83629,0.89073
9.84406,0.94505
9.85182,0.9008
9.85959,0.89962
9.86735,0.94198
9.87511,0.90194
9.88288,0.88988
9.89064,0.86313
9.8984,0.84357
9.90617,0.88211
9.91393,0.88639
9.92169,0.86721
9.92946,0.87421
9.93722,0.90323
9.94498,0.89492
9.95275,0.89787
9.96051,0.92955
9.96827,0.95252
9.97604,0.86819
9.9838,0.88118
9.99156,0.90146
9.99933,0.92039
10.00709,0.88671
10.01485,0.85472
10.02262,0.93952
10.03038,0.93856
10.03814,0.83897
10.04591,0.8624
10.05367,0.85322
10.06143,0.90558
10.0692,0.88706
10.07696,0.8826
10.08473,0.89039
10.09249,0.85095
10.10025,0.83897
10.10802,0.83789
10.11578,0.91809
10.12354,0.82597
10.13131,0.88703
10.13907,0.86447
10.14683,0.86599
10.1546,0.88731
10.16236,0.88597
10.17012,0.90856
10.17789,0.90592
10.18565,0.87071
10.19341,0.81052
10.20118,0.90188
10.20894,0.91561
10.2167,0.90181
10.22447,0.84903
10.23223,0.84615
10.23999,0.89722
10.24776,0.81142
10.25552,0.85681
10.26328,0.84022
10.27105,0.85022
10.27881,0.77651
10.28658,0.82185
10.29434,0.84523
10.3021,0.88476
10.30987,0.91451
10.31763,0.85977
10.32539,0.83654
10.33316,0.83931
10.34092,0.84002
10.34868,0.87337
10.35645,0.7969
10.36421,0.81326
10.37197,0.84921
10.37974,0.85803
10.3875,0.79601
10.39526,0.80955
10.40303,0.81071
10.41079,0.89288
10.41855,0.88359
10.42632,0.84391
10.43408,0.83725
10.44184,0.8979
10.44961,0.73557
10.45737,0.86201
10.46513,0.79037
10.4729,0.87685
10.48066,0.77538
10.48842,0.80789
10.49619,0.81544
10.50395,0.823
10.51172,0.79828
10.51948,0.83341
10.52724,0.81524
10.53501,0.85051
10.54277,0.81598
10.55053,0.84473
10.5583,0.87797
10.56606,0.83298
10.57382,0.87059
10.58159,0.82329
10.58935,0.79377
10.59711,0.87236
10.60488,0.8279
10.61264,0.84384
10.6204,0.81564
10.62817,0.75995
10.63593,0.81956
10.64369,0.80044
10.65146,0.79165
10.65922,0.80335
10.66698,0.85198
10.67475,0.80433
10.68251,0.85484
10.69027,0.89877
10.69804,0.90228
10.7058,0.82907
10.71357,0.81684
10.72133,0.83526
10.72909,0.84022
10.73686,0.79791
10.74462,0.85167
10.75238,0.83852
10.76015,0.79622
10.76791,0.80861
10.77567,0.82235
10.78344,0.80863
10.7912,0.76012
10.79896,0.77715
10.80673,0.81493
10.81449,0.85308
10.82225,0.8454
10.83002,0.83408
10.83778,0.82904
10.84554,0.7352
10.85331,0.88926
10.86107,0.83152
10.86883,0.8213
10.8766,0.80329
10.88436,0.79949
10.89212,0.84263
10.89989,0.86504
10.90765,0.77461
10.91541,0.77449
10.92318,0.81265
10.93094,0.85469
10.93871,0.80659
10.94647,0.78581
10.95423,0.77027
10.962,0.82482
10.96976,0.77924
10.97752,0.71923
10.98529,0.71939
10.99305,0.82808
11.00081,0.84518
11.00858,0.78537
11.01634,0.76531
11.0241,0.76887
11.03187,0.82104
11.03963,0.82323
11.04739,0.81283
11.05516,0.73665
11.06292,0.81179
11.07068,0.79396
11.07845,0.76753
11.08621,0.76302
11.09397,0.83636
11.10174,0.79216
11.1095,0.82919
11.11726,0.7834
11.12503,0.82838
11.13279,0.78354
11.14055,0.67178
11.14832,0.83906
11.15608,0.78757
11.16385,0.73607
11.17161,0.75926
11.17937,0.77315
11.18714,0.78703
11.1949,0.72295
11.20266,0.80399
11.21043,0.86278
11.21819,0.79583
11.22595,0.78245
11.23372,0.77142
11.24148,0.74962
11.24924,0.74492
11.25701,0.79676
