KEV,INTENSITY
1.56108,1.88045
1.56848,1.80425
1.57588,1.88155
1.58328,1.77005
1.59068,1.71295
1.59808,1.7859
1.60548,1.7732
1.61287,1.7686
1.62027,1.79035
1.62767,1.78325
1.63507,1.74475
1.64247,1.80955
1.64987,1.7265
1.65726,1.71295
1.66466,1.7851
1.67206,1.8011
1.67946,1.7923
1.68686,1.7401
1.69426,1.81035
1.70166,1.78385
1.70905,1.6611
1.71645,1.7703
1.72385,1.74645
1.73125,1.75965
1.73865,1.78055
1.74605,1.69405
1.75345,1.7386
1.76084,1.78165
1.76824,1.7033
1.77564,1.67665
1.78304,1.73595
1.79044,1.71945
1.79784,1.76
1.80524,1.71855
1.81263,1.71165
1.82003,1.68555
1.82743,1.7157
1.83483,1.7315
1.84223,1.6198
1.84963,1.68875
1.85702,1.70625
1.86442,1.74765
1.87182,1.60665
1.87922,1.7425
1.88662,1.6901
1.89402,1.658
1.90142,1.62595
1.90881,1.5313
1.91621,1.5911
1.92361,1.4068
1.93101,1.5563
1.93841,1.44605
1.94581,1.61725
1.95321,1.5376
1.96060,1.47325
1.96800,1.55495
1.97540,1.51915
1.98280,1.5441
1.99020,1.44935
1.99760,1.51775
2.00499,1.47275
2.01239,1.5863
2.01979,1.40975
2.02719,1.4311
2.03459,1.40515
2.04199,1.44935
2.04939,1.4472
2.05678,1.2539
2.06418,1.3217
2.07158,1.32025
2.07898,1.4769
2.08638,1.38905
2.09378,1.43015
2.10118,1.3295
2.10857,1.2689
2.11597,1.37015
2.12337,1.35205
2.13077,1.301
2.13817,1.33375
2.14557,1.3464
2.15296,1.35375
2.16036,1.42865
2.16776,1.33515
2.17516,1.40975
2.18256,1.52465
2.18996,1.41205
2.19736,1.3309
2.20475,1.4529
2.21215,1.3923
2.21955,1.43045
2.22695,1.4311
2.23435,1.4232
2.24175,1.5313
2.24915,1.50495
2.25654,1.46005
2.26394,1.37445
2.27134,1.41365
2.27874,1.3802
2.28614,1.4548
2.29354,1.46215
2.30093,1.4582
2.30833,1.51915
2.31573,1.44605
2.32313,1.5307
2.33053,1.52265
2.33793,1.5428
2.34533,1.3295
2.35272,1.3847
2.36012,1.3817
2.36752,1.39865
2.37492,1.4314
2.38232,1.3106
2.38972,1.3686
2.39712,1.2632
2.40451,1.3869
2.41191,1.0396
2.41931,1.22815
2.42671,1.29605
2.43411,1.2297
2.44151,1.29885
2.44890,1.1751
2.45630,1.29885
2.46370,1.1611
2.47110,1.23855
2.47850,1.20155
2.48590,1.29215
2.49330,1.12765
2.50069,1.272
2.50809,1.179
2.51549,1.1359
2.52289,0.92255
2.53029,0.962125
2.53769,1.1359
2.54509,1.0603
2.55248,1.01672
2.55988,0.95424
2.56728,0.928665
2.57468,1.13
2.58208,1.2007
2.58948,1.08805
2.59688,0.849485
2.60427,1.2007
2.61167,1.03775
2.61907,1.11265
2.62647,1.008495
2.63387,0.97712
2.64127,1.11265
2.64866,1.0106
2.65606,1.0207
2.66346,1.12275
2.67086,0.9956
2.67826,1.08805
2.68566,0.874095
2.69306,1.1751
2.70045,0.73856
2.70785,1.09375
2.71525,1.024595
2.72265,0.977135
2.73005,1.09655
2.73745,1.06517
2.74485,0.951545
2.75224,0.951545
2.75964,1.0106
2.76704,0.91623
2.77444,1.07917
2.78184,0.84062
2.78924,1.039595
2.79663,0.80103
2.80403,0.88908
2.81143,0.97712
2.81883,0.991145
2.82623,0.928675
2.83363,0.84063
2.84103,0.73856
2.84842,0.811625
2.85582,0.928665
2.86322,1.05695
2.87062,0.849485
2.87802,0.962125
2.88542,0.951545
2.89282,0.928665
2.90021,0.889075
2.90761,0.84062
2.91501,0.84063
2.92241,0.85798
2.92981,1.008495
2.93721,0.928665
2.94460,0.89967
2.95200,0.972245
2.95940,0.96215
2.96680,0.928665
2.97420,0.874095
2.98160,1.0414
2.98900,0.55695
2.99639,1.14165
3.00379,1.0207
3.01119,1.05017
3.01859,0.928665
3.02599,0.922535
3.03339,1
3.04079,0.92255
3.04818,1.008495
3.05558,1.1359
3.06298,1.14165
3.07038,0.946025
3.07778,1.03407
3.08518,0.90309
3.09257,1.0207
3.09997,1.13
3.10737,1.24285
3.11477,0.90309
3.12217,1.2553
3.12957,1.1359
3.13697,1.21805
3.14436,1.287
3.15176,1.2763
3.15916,1.3217
3.16656,1.25255
3.17396,1.2297
3.18136,1.3613
3.18876,1.3053
3.19615,1.4532
3.20355,1.287
3.21095,1.43925
3.21835,1.4194
3.22575,1.3798
3.23315,1.51145
3.24054,1.48885
3.24794,1.46975
3.25534,1.47615
3.26274,1.50495
3.27014,1.5106
3.27754,1.5356
3.28494,1.57915
3.29233,1.57845
3.29973,1.6528
3.30713,1.6528
3.31453,1.60585
3.32193,1.5481
3.32933,1.5737
3.33673,1.64245
3.34412,1.5911
3.35152,1.60475
3.35892,1.62315
3.36632,1.7153
3.37372,1.63245
3.38112,1.67475
3.38851,1.64615
3.39591,1.6602
3.40331,1.57965
3.41071,1.6628
3.41811,1.65485
3.42551,1.7242
3.43291,1.74415
3.44030,1.70225
3.44770,1.8145
3.45510,1.82565
3.46250,1.8011
3.46990,1.8183
3.47730,1.85695
3.48470,1.9151
3.49209,1.92035
3.49949,2.0352
3.50689,2.05675
3.51429,2.02785
3.52169,2.075
3.52909,2.11725
3.53649,2.09125
3.54388,2.1853
3.55128,2.20545
3.55868,2.2692
3.56608,2.24775
3.57348,2.3342
3.58088,2.29715
3.58827,2.40415
3.59567,2.4116
3.60307,2.42525
3.61047,2.42235
3.61787,2.44005
3.62527,2.46675
3.63267,2.4864
3.64006,2.4918
3.64746,2.49275
3.65486,2.52445
3.66226,2.5093
3.66966,2.5171
3.67706,2.51745
3.68446,2.55285
3.69185,2.4912
3.69925,2.51355
3.70665,2.5058
3.71405,2.51505
3.72145,2.4966
3.72885,2.4276
3.73624,2.49605
3.74364,2.47475
3.75104,2.4198
3.75844,2.4401
3.76584,2.4011
3.77324,2.35645
3.78064,2.3071
3.78803,2.23415
3.79543,2.1522
3.80283,2.21405
3.81023,2.21385
3.81763,2.24405
3.82503,2.2175
3.83243,2.21075
3.83982,2.15075
3.84722,2.1614
3.85462,2.11755
3.86202,2.0492
3.86942,1.95415
3.87682,2.02785
3.88421,2.0042
3.89161,2.0143
3.89901,1.9133
3.90641,1.8878
3.91381,1.94915
3.92121,1.989
3.92861,1.8918
3.93600,1.80595
3.94340,1.9175
3.95080,1.83515
3.95820,1.8598
3.96560,1.8689
3.97300,1.9009
3.98040,1.8865
3.98779,1.8717
3.99519,1.86825
4.00259,1.8885
4.00999,1.8543
4.01739,1.88645
4.02479,1.8228
4.03218,1.82975
4.03958,1.73785
4.04698,1.84225
4.05438,1.80265
4.06178,1.8111
4.06918,1.75125
4.07658,1.79475
4.08397,1.7031
4.09137,1.78165
4.09877,1.75345
4.10617,1.69355
4.11357,1.6672
4.12097,1.6081
4.12837,1.64245
4.13576,1.643
4.14316,1.59715
4.15056,1.49695
4.15796,1.52845
4.16536,1.54985
4.17276,1.50495
4.18015,1.4998
4.18755,1.48285
4.19495,1.3997
4.20235,1.48425
4.20975,1.4911
4.21715,1.4334
4.22455,1.3798
4.23194,1.4232
4.23934,1.4466
4.24674,1.42255
4.25414,1.4978
4.26154,1.46215
4.26894,1.49115
4.27634,1.46215
4.28373,1.3869
4.29113,1.5441
4.29853,1.58545
4.30593,1.60745
4.31333,1.5771
4.32073,1.66685
4.32813,1.6947
4.33552,1.69585
4.34292,1.66685
4.35032,1.74385
4.35772,1.70225
4.36512,1.82875
4.37252,1.82665
4.37991,1.78175
4.38731,1.8512
4.39471,1.8573
4.40211,1.92345
4.40951,1.95415
4.41691,1.9073
4.42431,1.9925
4.43170,1.95775
4.43910,2.0292
4.44650,1.9992
4.45390,1.9904
4.46130,2.0601
4.46870,2.0492
4.47610,2.0569
4.48349,2.09065
4.49089,2.0689
4.49829,2.1029
4.50569,2.086
4.51309,2.0566
4.52049,2.0792
4.52788,2.04275
4.53528,2.08375
4.54268,2.0289
4.55008,2.0212
4.55748,2.0569
4.56488,2.0248
4.57228,2.00755
4.57967,2.0081
4.58707,1.9904
4.59447,2.0062
4.60187,1.98075
4.60927,1.96485
4.61667,1.9191
4.62407,1.8531
4.63146,1.90295
4.63886,1.8089
4.64626,1.88095
4.65366,1.78175
4.66106,1.8195
4.66846,1.7355
4.67585,1.7298
4.68325,1.60635
4.69065,1.6378
4.69805,1.6394
4.70545,1.66625
4.71285,1.69085
4.72025,1.51675
4.72764,1.44265
4.73504,1.30955
4.74244,1.4911
4.74984,1.52385
4.75724,1.5183
4.76464,1.6107
4.77204,1.54125
4.77943,1.5298
4.78683,1.5378
4.79423,1.415
4.80163,1.5221
4.80903,1.5548
4.81643,1.57085
4.82382,1.40445
4.83122,1.5603
4.83862,1.4548
4.84602,1.55895
4.85342,1.50175
4.86082,1.5536
4.86822,1.6232
4.87561,1.50535
4.88301,1.4914
4.89041,1.5298
4.89781,1.5135
4.90521,1.47495
4.91261,1.59095
4.92001,1.5307
4.92740,1.5352
4.93480,1.53665
4.94220,1.574
4.94960,1.5792
4.95700,1.68295
4.96440,1.5441
4.97179,1.54495
4.97919,1.5949
4.98659,1.49565
4.99399,1.5191
5.00139,1.4375
5.00879,1.56745
5.01619,1.5603
5.02358,1.60665
5.03098,1.42865
5.03838,1.4393
5.04578,1.4693
5.05318,1.4058
5.06058,1.42865
5.06798,1.47955
5.07537,1.4764
5.08277,1.49045
5.09017,1.4974
5.09757,1.4469
5.10497,1.4469
5.11237,1.42655
5.11976,1.4311
5.12716,1.525
5.13456,1.56225
5.14196,1.52265
5.14936,1.43925
5.15676,1.4978
5.16416,1.60085
5.17155,1.5963
5.17895,1.6173
5.18635,1.5676
5.19375,1.5875
5.20115,1.59095
5.20855,1.6846
5.21595,1.54335
5.22334,1.6021
5.23074,1.7243
5.23814,1.635
5.24554,1.6213
5.25294,1.78115
5.26034,1.7075
5.26774,1.7877
5.27513,1.79885
5.28253,1.81875
5.28993,1.84685
5.29733,1.84065
5.30473,1.81285
5.31213,1.8772
5.31952,1.93195
5.32692,1.9057
5.33432,1.93345
5.34172,1.8682
5.34912,1.9525
5.35652,1.96625
5.36392,1.8941
5.37131,1.94685
5.37871,1.99735
5.38611,1.9797
5.39351,1.9395
5.40091,2.00125
5.40831,2.0163
5.41571,1.91095
5.42310,1.9868
5.43050,1.93765
5.43790,1.98735
5.44530,1.97685
5.45270,1.96825
5.46010,2.016
5.46749,1.8948
5.47489,1.94445
5.48229,2.01035
5.48969,1.9294
5.49709,1.969
5.50449,1.8993
5.51189,1.88855
5.51928,1.8912
5.52668,1.80275
5.53408,1.8859
5.54148,1.7848
5.54888,1.7985
5.55628,1.83325
5.56368,1.84765
5.57107,1.8227
5.57847,1.73235
5.58587,1.7425
5.59327,1.7853
5.60067,1.8089
5.60807,1.78105
5.61546,1.75
5.62286,1.82075
5.63026,1.7781
5.63766,1.75205
5.64506,1.85345
5.65246,1.8859
5.65986,1.86435
5.66725,1.78645
5.67465,1.885
5.68205,1.942
5.68945,1.9515
5.69685,1.92075
5.70425,1.9418
5.71165,2.07185
5.71904,2.03505
5.72644,1.96605
5.73384,2.05035
5.74124,2.04305
5.74864,2.01725
5.75604,2.00455
5.76343,1.95905
5.77083,2.0898
5.77823,2.16605
5.78563,2.1751
5.79303,2.1994
5.80043,2.1649
5.80783,2.21545
5.81522,2.2539
5.82262,2.26005
5.83002,2.26815
5.83742,2.3021
5.84482,2.31365
5.85222,2.25635
5.85962,2.2966
5.86701,2.2863
5.87441,2.3189
5.88181,2.31895
5.88921,2.37265
5.89661,2.33945
5.90401,2.31635
5.91140,2.3599
5.91880,2.3311
5.92620,2.3128
5.93360,2.338
5.94100,2.30945
5.94840,2.33515
5.95580,2.33345
5.96319,2.2933
5.97059,2.28905
5.97799,2.2831
5.98539,2.3151
5.99279,2.28105
6.00019,2.2657
6.00759,2.3168
6.01498,2.2672
6.02238,2.3091
6.02978,2.2921
6.03718,2.30425
6.04458,2.29665
6.05198,2.321
6.05938,2.3201
6.06677,2.3363
6.07417,2.3346
6.08157,2.34755
6.08897,2.36515
6.09637,2.356
6.10377,2.40135
6.11116,2.3682
6.11856,2.41565
6.12596,2.4669
6.13336,2.46865
6.14076,2.49595
6.14816,2.5384
6.15556,2.5372
6.16295,2.5976
6.17035,2.60265
6.17775,2.6373
6.18515,2.66145
6.19255,2.6789
6.19995,2.7245
6.20735,2.76415
6.21474,2.75665
6.22214,2.80035
6.22954,2.8514
6.23694,2.846
6.24434,2.87675
6.25174,2.90095
6.25913,2.9488
6.26653,2.9556
6.27393,3.00215
6.28133,2.9955
6.28873,3.03725
6.29613,3.0197
6.30353,3.04765
6.31092,3.0764
6.31832,3.104
6.32572,3.10175
6.33312,3.1202
6.34052,3.1254
6.34792,3.12
6.35532,3.13265
6.36271,3.172
6.37011,3.1559
6.37751,3.14535
6.38491,3.14825
6.39231,3.16865
6.39971,3.1535
6.40710,3.1327
6.41450,3.12205
6.42190,3.12755
6.42930,3.11725
6.43670,3.1084
6.44410,3.09085
6.45150,3.0598
6.45889,3.05165
6.46629,3.04205
6.47369,3.02825
6.48109,2.998
6.48849,2.9851
6.49589,2.9678
6.50329,2.92865
6.51068,2.9138
6.51808,2.87595
6.52548,2.8382
6.53288,2.8402
6.54028,2.7981
6.54768,2.7767
6.55507,2.7214
6.56247,2.6808
6.56987,2.69595
6.57727,2.63015
6.58467,2.6167
6.59207,2.5673
6.59947,2.55985
6.60686,2.5229
6.61426,2.5087
6.62166,2.501
6.62906,2.41995
6.63646,2.40365
6.64386,2.3497
6.65126,2.274
6.65865,2.3136
6.66605,2.3727
6.67345,2.3579
6.68085,2.40135
6.68825,2.38455
6.69565,2.4517
6.70304,2.4206
6.71044,2.414
6.71784,2.4589
6.72524,2.45865
6.73264,2.4666
6.74004,2.5217
6.74744,2.51705
6.75483,2.56335
6.76223,2.57055
6.76963,2.57265
6.77703,2.60205
6.78443,2.60475
6.79183,2.6379
6.79923,2.66925
6.80662,2.69055
6.81402,2.68165
6.82142,2.72305
6.82882,2.72075
6.83622,2.77045
6.84362,2.75355
6.85101,2.77245
6.85841,2.78665
6.86581,2.7917
6.87321,2.8155
6.88061,2.82925
6.88801,2.80075
6.89541,2.83595
6.90280,2.8117
6.91020,2.8395
6.91760,2.8561
6.92500,2.8609
6.93240,2.863
6.93980,2.83605
6.94720,2.7962
6.95459,2.83195
6.96199,2.824
6.96939,2.8119
6.97679,2.8139
6.98419,2.78935
6.99159,2.78925
6.99899,2.77695
7.00638,2.76685
7.01378,2.7435
7.02118,2.71675
7.02858,2.72565
7.03598,2.7138
7.04338,2.65555
7.05077,2.6639
7.05817,2.6412
7.06557,2.5409
7.07297,2.5937
7.08037,2.52885
7.08777,2.54575
7.09517,2.5276
7.10256,2.5044
7.10996,2.46195
7.11736,2.4124
7.12476,2.395
7.13216,2.34905
7.13956,2.3374
7.14696,2.3394
7.15435,2.32145
7.16175,2.2717
7.16915,2.2223
7.17655,2.14115
7.18395,2.14395
7.19135,2.1213
7.19874,2.033
7.20614,2.0207
7.21354,2.06235
7.22094,1.98035
7.22834,1.9381
7.23574,1.942
7.24314,1.8778
7.25053,1.8228
7.25793,1.7923
7.26533,1.79705
7.27273,1.76685
7.28013,1.63615
7.28753,1.71945
7.29493,1.6717
7.30232,1.618
7.30972,1.58455
7.31712,1.52385
7.32452,1.5536
7.33192,1.59315
7.33932,1.46825
7.34671,1.52385
7.35411,1.5106
7.36151,1.5246
7.36891,1.54985
7.37631,1.52385
7.38371,1.51775
7.39111,1.55895
7.39850,1.5153
7.40590,1.60195
7.41330,1.48
7.42070,1.4614
7.42810,1.66235
7.43550,1.63615
7.44290,1.5374
7.45029,1.5737
7.45769,1.6721
7.46509,1.647
7.47249,1.5798
7.47989,1.60715
7.48729,1.6213
7.49468,1.6316
7.50208,1.70935
7.50948,1.70225
7.51688,1.6857
7.52428,1.6582
7.53168,1.5957
7.53908,1.66685
7.54647,1.5737
7.55387,1.6717
7.56127,1.6672
7.56867,1.62595
7.57607,1.5389
7.58347,1.5043
7.59087,1.6214
7.59826,1.62275
7.60566,1.6173
7.61306,1.6857
7.62046,1.5603
7.62786,1.71085
7.63526,1.6852
7.64265,1.6852
7.65005,1.6305
7.65745,1.49695
7.66485,1.5966
7.67225,1.60585
7.67965,1.64935
7.68705,1.60665
7.69444,1.62835
7.70184,1.5668
7.70924,1.56805
7.71664,1.5963
7.72404,1.5536
7.73144,1.56565
7.73884,1.3979
7.74623,1.54795
7.75363,1.49825
7.76103,1.4232
7.76843,1.42255
7.77583,1.4393
7.78323,1.37015
7.79063,1.4548
7.79802,1.3217
7.80542,1.25255
7.81282,1.2829
7.82022,1.1712
7.82762,1.27815
7.83502,1.301
7.84241,1.159
7.84981,1.12765
7.85721,1.0106
7.86461,1.1761
7.87201,1.2157
7.87941,1.10875
7.88681,1.1359
7.89420,1.22745
7.90160,1.14165
7.90900,1.10875
7.91640,0.95424
7.92380,1.0106
7.93120,0.94325
7.93860,0.972245
7.94599,1.1761
7.95339,1.2108
7.96079,0.90309
7.96819,1.008495
7.97559,0.94325
7.98299,1.17215
7.99038,1.1846
7.99778,0.80103
8.00518,0.889085
8.01258,0.84062
8.01998,1.07305
8.02738,1.11265
8.03478,1.159
8.04217,1.008495
8.04957,1.23855
8.05697,1.1461
8.06437,1.22745
8.07177,1.12765
8.07917,0.928665
8.08657,0.874095
8.09396,1.0207
8.10136,0.84062
8.10876,1.0603
8.11616,1.12765
8.12356,1.07305
8.13096,0.951545
8.13835,0.951545
8.14575,0.73856
8.15315,1.03407
8.16055,1.05695
8.16795,1.10205
8.17535,1.008495
8.18275,0.826605
8.19014,1.0414
8.19754,0.97712
8.20494,0.874095
8.21234,0.811625
8.21974,0.951545
8.22714,0.66111
8.23454,0.95424
8.24193,0.89967
8.24933,0.92255
8.25673,0.80103
8.26413,0.849485
8.27153,0.909775
8.27893,1.08805
8.28632,1.0603
8.29372,0.849485
8.30112,1.09655
8.30852,1.05695
8.31592,0.870185
8.32332,0.928665
8.33072,0.772035
8.33811,1.0414
8.34551,0.77815
8.35291,0.928675
8.36031,0.95424
8.36771,0.77815
8.37511,0.66111
8.38251,0.97712
8.38990,0.866195
8.39730,0.86621
8.40470,0.96215
8.41210,0.972245
8.41950,0.84062
8.42690,0.82173
8.43429,0.991145
8.44169,0.90309
8.44909,0.826605
8.45649,0.752575
8.46389,0.951535
8.47129,0.866195
8.47869,0.690105
8.48608,0.60206
8.49348,0.8451
8.50088,0.80103
8.50828,0.53959
8.51568,0.588045
8.52308,0.946025
8.53048,0.60206
8.53787,0.928665
8.54527,0.89967
8.55267,0.826605
8.56007,0.80103
8.56747,1.05017
8.57487,0.977125
8.58226,0.84062
8.58966,0.772035
8.59706,0.977125
8.60446,0.69897
8.61186,0.99782
8.61926,1.07765
8.62666,0.866195
8.63405,0.909775
8.64145,0.73856
8.64885,0.977125
8.65625,0.811625
8.66365,0.92255
8.67105,0.79551
8.67845,1.0207
8.68584,0.53959
8.69324,0.772035
8.70064,0.77815
8.70804,0.866195
8.71544,0.972245
8.72284,0.874095
8.73024,0.690105
8.73763,0.72358
8.74503,0.82173
8.75243,0.928665
8.75983,0.627635
8.76723,0.849485
8.77463,0.650515
8.78202,0.97712
8.78942,0.951545
8.79682,0.889075
8.80422,0.811625
8.81162,0.92255
8.81902,0.9795
8.82642,0.928675
8.83381,0.92255
8.84121,0.82173
8.84861,0.82173
8.85601,0.811625
8.86341,0.972245
8.87081,0.94325
8.87821,1.0396
8.88560,0.874095
8.89300,0.811625
8.90040,1.03407
8.90780,0.811625
8.91520,0.66111
8.92260,0.90309
8.92999,0.588045
8.93739,0.627635
8.94479,0.909775
8.95219,0.60206
8.95959,0.73856
8.96699,0.650515
8.97439,0.811625
8.98178,0.451545
8.98918,0.60206
8.99658,0.80103
9.00398,0.811625
9.01138,0.66111
9.01878,0.752575
9.02618,0.690105
9.03357,0.811625
9.04097,0.690105
9.04837,0.451545
9.05577,0.849485
9.06317,0.588045
9.07057,0.69897
9.07796,0.73856
9.08536,0.690105
9.09276,0.826605
9.10016,0.889075
9.10756,0.811625
9.11496,0.752575
9.12236,0.451545
9.12975,0.5
9.13715,0.9795
9.14455,0.752575
9.15195,0.89967
9.15935,0.72358
9.16675,0.650515
9.17415,0.8451
9.18154,0.53959
9.18894,0.650515
9.19634,0.90309
9.20374,1.0396
9.21114,0.928665
9.21854,0.72358
9.22593,0.73856
9.23333,0.71568
9.24073,0.752575
9.24813,0.5
9.25553,0.8451
9.26293,0.627635
9.27033,0.826605
9.27772,0.889075
9.28512,0.889075
9.29252,0.874095
9.29992,0.77815
9.30732,0.60206
9.31472,0.772035
9.32212,0.909775
9.32951,0.928665
9.33691,0.650515
9.34431,0.73856
9.35171,0.874095
9.35911,0.82173
9.36651,1.0207
9.37390,0.889075
9.38130,0.8451
9.38870,0.826605
9.39610,0.588045
9.40350,0.66111
9.41090,0.71568
9.41830,0.84062
9.42569,0.89967
9.43309,0.73856
9.44049,0.71568
9.44789,0.874095
9.45529,0.80103
9.46269,0.849485
9.47009,0.84062
9.47748,0.772035
9.48488,0.60206
9.49228,0.573065
9.49968,0.690105
9.50708,0.772035
9.51448,0.92255
9.52188,0.80103
9.52927,0.84062
9.53667,0.752575
9.54407,0.772035
9.55147,0.90308
9.55887,0.849485
9.56627,0.99782
9.57366,1.0414
9.58106,0.650515
9.58846,0.69897
9.59586,1.0414
9.60326,0.849485
9.61066,0.80103
9.61806,0.92255
9.62545,0.826605
9.63285,1.05695
9.64025,0.866195
9.64765,0.951545
9.65505,0.99782
9.66245,0.752575
9.66985,0.85798
9.67724,1.0207
9.68464,0.866195
9.69204,0.77815
9.69944,0.71568
9.70684,0.89967
9.71424,0.951545
9.72163,0.772035
9.72903,0.71568
9.73643,0.85798
9.74383,0.866195
9.75123,0.849485
9.75863,0.811625
9.76603,0.928665
9.77342,0.66111
9.78082,0.72358
9.78822,0.60206
9.79562,0.752575
9.80302,1.06517
9.81042,0.951545
9.81782,1.008495
9.82521,0.80103
9.83261,0.75926
9.84001,0.826605
9.84741,0.650515
9.85481,0.690105
9.86221,0.889075
9.86960,0.73856
9.87700,0.73856
9.88440,0.690105
9.89180,0.826605
9.89920,0.95424
9.90660,0.650515
9.91400,0.811625
9.92139,0.72358
9.92879,0.972245
9.93619,0.73856
9.94359,0.889075
9.95099,0.5
9.95839,0.77815
9.96579,0.866195
9.97318,0.84063
9.98058,0.928665
9.98798,0.72358
9.99538,0.84062
10.00278,0.73856
10.01018,0.80103
10.01757,1.0207
10.02497,0.928665
10.03237,0.811625
10.03977,0.866195
10.04717,0.73856
10.05457,0.94325
10.06197,0.870185
10.06936,0.94325
10.07676,0.627635
10.08416,0.69897
10.09156,0.96215
10.09896,0.84062
10.10636,0.80103
10.11376,0.690105
10.12115,0.72358
10.12855,0.72358
10.13595,0.874095
10.14335,0.73856
10.15075,0.80103
10.15815,0.66111
10.16554,0.71568
10.17294,0.73856
10.18034,0.826605
10.18774,0.80103
10.19514,0.90309
10.20254,0.89967
10.20994,0.73856
10.21733,0.690105
10.22473,0.690105
10.23213,0.874095
10.23953,0.752575
10.24693,0.874095
10.25433,0.5
10.26173,0.772035
10.26912,0.772035
10.27652,0.80103
10.28392,0.80103
10.29132,0.73856
10.29872,0.73856
10.30612,0.946025
10.31351,0.866195
10.32091,0.573065
10.32831,0.826605
10.33571,0.588045
10.34311,0.73856
10.35051,0.772035
10.35791,0.90309
