KEV,INTENSITY
1.45046,2.175900
1.45789,2.159752
1.46533,2.159863
1.47277,2.146737
1.48021,2.140019
1.48765,2.143133
1.49509,2.139493
1.50253,2.127678
1.50996,2.122085
1.51740,2.120885
1.52484,2.128885
1.53228,2.118267
1.53972,2.109081
1.54715,2.114407
1.55459,2.096415
1.56203,2.083970
1.56947,2.080778
1.57691,2.082019
1.58434,2.090670
1.59178,2.076400
1.59922,2.069826
1.60666,2.067619
1.61410,2.052285
1.62154,2.067211
1.62898,2.061311
1.63641,2.070230
1.64385,2.063615
1.65129,2.073015
1.65873,2.043011
1.66617,2.056148
1.67360,2.052570
1.68104,2.053015
1.68848,2.039541
1.69592,2.047485
1.70336,2.043504
1.71080,2.025519
1.71823,2.042048
1.72567,2.037248
1.73311,2.032511
1.74055,2.029200
1.74799,2.028096
1.75543,2.020630
1.76286,2.019811
1.77030,1.986315
1.77774,1.989444
1.78518,1.968896
1.79262,1.976952
1.80005,1.965081
1.80749,1.934337
1.81493,1.934633
1.82237,1.924874
1.82981,1.913948
1.83725,1.931778
1.84468,1.879600
1.85212,1.873011
1.85956,1.858122
1.86700,1.840333
1.87444,1.828437
1.88187,1.847011
1.88931,1.831670
1.89675,1.837059
1.90419,1.846511
1.91163,1.818652
1.91907,1.789211
1.92650,1.771544
1.93394,1.783641
1.94138,1.805730
1.94882,1.805222
1.95626,1.781870
1.96369,1.780500
1.97113,1.786637
1.97857,1.762689
1.98601,1.766837
1.99345,1.775711
2.00089,1.734837
2.00833,1.731200
2.01576,1.734952
2.02320,1.739348
2.03064,1.718685
2.03808,1.730548
2.04552,1.705696
2.05295,1.699159
2.06039,1.709330
2.06783,1.680615
2.07527,1.679500
2.08271,1.686496
2.09015,1.683952
2.09758,1.665115
2.10502,1.669707
2.11246,1.663689
2.11990,1.664059
2.12734,1.653556
2.13477,1.678100
2.14221,1.649711
2.14965,1.681878
2.15709,1.662585
2.16453,1.693093
2.17197,1.674537
2.17940,1.697874
2.18684,1.672981
2.19428,1.686581
2.20172,1.676096
2.20916,1.695948
2.21660,1.692341
2.22403,1.682537
2.23147,1.709600
2.23891,1.724211
2.24635,1.695070
2.25379,1.707000
2.26123,1.719419
2.26866,1.712748
2.27610,1.710678
2.28354,1.710163
2.29098,1.705522
2.29842,1.721248
2.30585,1.725130
2.31329,1.702037
2.32073,1.703133
2.32817,1.693630
2.33561,1.694515
2.34305,1.681422
2.35048,1.670430
2.35792,1.693963
2.36536,1.658278
2.37280,1.653744
2.38024,1.619656
2.38768,1.628307
2.39511,1.625181
2.40255,1.607770
2.40999,1.606641
2.41743,1.575956
2.42487,1.587015
2.43230,1.555778
2.43974,1.548037
2.44718,1.526463
2.45462,1.535374
2.46206,1.550852
2.46950,1.518963
2.47693,1.523789
2.48437,1.547585
2.49181,1.506970
2.49925,1.464141
2.50669,1.463137
2.51412,1.481759
2.52156,1.504133
2.52900,1.479737
2.53644,1.454415
2.54388,1.479830
2.55132,1.433567
2.55876,1.455711
2.56619,1.441796
2.57363,1.447381
2.58107,1.465474
2.58851,1.435948
2.59595,1.457515
2.60338,1.444056
2.61082,1.420126
2.61826,1.411863
2.62570,1.400833
2.63314,1.392248
2.64058,1.431285
2.64801,1.397511
2.65545,1.391311
2.66289,1.393652
2.67033,1.389830
2.67777,1.400911
2.68520,1.379170
2.69264,1.378489
2.70008,1.360276
2.70752,1.358735
2.71496,1.381781
2.72240,1.400541
2.72983,1.331163
2.73727,1.336196
2.74471,1.385019
2.75215,1.338526
2.75959,1.334185
2.76702,1.322767
2.77446,1.337648
2.78190,1.339185
2.78934,1.318515
2.79678,1.269583
2.80422,1.327985
2.81166,1.336491
2.81909,1.306304
2.82653,1.292585
2.83397,1.280338
2.84141,1.283285
2.84885,1.238347
2.85628,1.265010
2.86372,1.226376
2.87116,1.325422
2.87860,1.301090
2.88604,1.257577
2.89348,1.303615
2.90091,1.281126
2.90835,1.278920
2.91579,1.275211
2.92323,1.267351
2.93067,1.294307
2.93811,1.272742
2.94554,1.271339
2.95298,1.285709
2.96042,1.289552
2.96786,1.304053
2.97530,1.273959
2.98273,1.299654
2.99017,1.301041
2.99761,1.273141
3.00505,1.286930
3.01249,1.278330
3.01993,1.295319
3.02736,1.323837
3.03480,1.298141
3.04224,1.293785
3.04968,1.353248
3.05712,1.305784
3.06455,1.356333
3.07199,1.357074
3.07943,1.368044
3.08687,1.347800
3.09431,1.361541
3.10175,1.421674
3.10918,1.374896
3.11662,1.432607
3.12406,1.447056
3.13150,1.468111
3.13894,1.511819
3.14638,1.455944
3.15381,1.486789
3.16125,1.530726
3.16869,1.568611
3.17613,1.585337
3.18357,1.592674
3.19101,1.611041
3.19844,1.602178
3.20588,1.652452
3.21332,1.672000
3.22076,1.683337
3.22820,1.702541
3.23563,1.699004
3.24307,1.728552
3.25051,1.744611
3.25795,1.755393
3.26539,1.749548
3.27283,1.768596
3.28026,1.790730
3.28770,1.768141
3.29514,1.801119
3.30258,1.804333
3.31002,1.837567
3.31745,1.821507
3.32489,1.820300
3.33233,1.834800
3.33977,1.859381
3.34721,1.868819
3.35465,1.870337
3.36208,1.887881
3.36952,1.878807
3.37696,1.890107
3.38440,1.916604
3.39184,1.917530
3.39928,1.925063
3.40671,1.930663
3.41415,1.987556
3.42159,1.986296
3.42903,2.016241
3.43647,2.051056
3.44390,2.055252
3.45134,2.080344
3.45878,2.119811
3.46622,2.139441
3.47366,2.177693
3.48110,2.208626
3.48854,2.227889
3.49597,2.267344
3.50341,2.301733
3.51085,2.339593
3.51829,2.369389
3.52573,2.402737
3.53316,2.429915
3.54060,2.470930
3.54804,2.498504
3.55548,2.539326
3.56292,2.562722
3.57036,2.579485
3.57779,2.608356
3.58523,2.623063
3.59267,2.649789
3.60011,2.679211
3.60755,2.696241
3.61498,2.706296
3.62242,2.721881
3.62986,2.734730
3.63730,2.744074
3.64474,2.753267
3.65218,2.768148
3.65961,2.769652
3.66705,2.773596
3.67449,2.778456
3.68193,2.773659
3.68937,2.777156
3.69680,2.775270
3.70424,2.772630
3.71168,2.757411
3.71912,2.747026
3.72656,2.725196
3.73400,2.696563
3.74144,2.682030
3.74887,2.691322
3.75631,2.682863
3.76375,2.674874
3.77119,2.653611
3.77863,2.640926
3.78606,2.621163
3.79350,2.597981
3.80094,2.570344
3.80838,2.555007
3.81582,2.541537
3.82326,2.527093
3.83069,2.518807
3.83813,2.503507
3.84557,2.472063
3.85301,2.442867
3.86045,2.420548
3.86788,2.404211
3.87532,2.373137
3.88276,2.350081
3.89020,2.346478
3.89764,2.308333
3.90508,2.312170
3.91251,2.292807
3.91995,2.266963
3.92739,2.247374
3.93483,2.249537
3.94227,2.246448
3.94971,2.222633
3.95714,2.213444
3.96458,2.207719
3.97202,2.194696
3.97946,2.182741
3.98690,2.194730
3.99433,2.162937
4.00177,2.167163
4.00921,2.158541
4.01665,2.142885
4.02409,2.122407
4.03153,2.115956
4.03896,2.124296
4.04640,2.110293
4.05384,2.096815
4.06128,2.052537
4.06872,2.060204
4.07616,2.062985
4.08359,2.046419
4.09103,2.010552
4.09847,1.997859
4.10591,1.988104
4.11335,1.968433
4.12078,1.951707
4.12822,1.941407
4.13566,1.908304
4.14310,1.902052
4.15054,1.866596
4.15798,1.869185
4.16542,1.839678
4.17285,1.822174
4.18029,1.799830
4.18773,1.795422
4.19517,1.785867
4.20261,1.779815
4.21004,1.752648
4.21748,1.743537
4.22492,1.715930
4.23236,1.708656
4.23980,1.731481
4.24723,1.749989
4.25467,1.744115
4.26211,1.763385
4.26955,1.741259
4.27699,1.751974
4.28443,1.771000
4.29186,1.771607
4.29930,1.817059
4.30674,1.826770
4.31418,1.845481
4.32162,1.862848
4.32906,1.885715
4.33649,1.906307
4.34393,1.940200
4.35137,1.952063
4.35881,1.978085
4.36625,2.003615
4.37369,2.056763
4.38112,2.062544
4.38856,2.081633
4.39600,2.095548
4.40344,2.123896
4.41088,2.145893
4.41831,2.149970
4.42575,2.174044
4.43319,2.186396
4.44063,2.206996
4.44807,2.204185
4.45551,2.223400
4.46294,2.234326
4.47038,2.241007
4.47782,2.263707
4.48526,2.250619
4.49270,2.258141
4.50014,2.254556
4.50757,2.271389
4.51501,2.259900
4.52245,2.259859
4.52989,2.259744
4.53733,2.247911
4.54476,2.241170
4.55220,2.233170
4.55964,2.225870
4.56708,2.234881
4.57452,2.206830
4.58196,2.199752
4.58939,2.182304
4.59683,2.153204
4.60427,2.153163
4.61171,2.142730
4.61915,2.115093
4.62659,2.101981
4.63402,2.065274
4.64146,2.065570
4.64890,2.042233
4.65634,2.008493
4.66378,1.993844
4.67122,1.956270
4.67865,1.928796
4.68609,1.907852
4.69353,1.895785
4.70097,1.892256
4.70841,1.871674
4.71584,1.873104
4.72328,1.851344
4.73072,1.829815
4.73816,1.801481
4.74560,1.794985
4.75304,1.772641
4.76047,1.787704
4.76791,1.762715
4.77535,1.791126
4.78279,1.757315
4.79023,1.760648
4.79767,1.746626
4.80510,1.735011
4.81254,1.735415
4.81998,1.737574
4.82742,1.726196
4.83486,1.729711
4.84229,1.767289
4.84973,1.733919
4.85717,1.737856
4.86461,1.754563
4.87205,1.733237
4.87949,1.761185
4.88692,1.742396
4.89436,1.756600
4.90180,1.757670
4.90924,1.765459
4.91668,1.755078
4.92411,1.765870
4.93155,1.737444
4.93899,1.743430
4.94643,1.765470
4.95387,1.738163
4.96131,1.751037
4.96875,1.734004
4.97618,1.751141
4.98362,1.740748
4.99106,1.736859
4.99850,1.733681
5.00594,1.719530
5.01337,1.730522
5.02081,1.751652
5.02825,1.735359
5.03569,1.710263
5.04313,1.705296
5.05056,1.722048
5.05800,1.719552
5.06544,1.713570
5.07288,1.702741
5.08032,1.704481
5.08776,1.708089
5.09520,1.704911
5.10263,1.715285
5.11007,1.708500
5.11751,1.721881
5.12495,1.717767
5.13239,1.715852
5.13982,1.722933
5.14726,1.745052
5.15470,1.741852
5.16214,1.761993
5.16958,1.754978
5.17701,1.771674
5.18445,1.780870
5.19189,1.788867
5.19933,1.809763
5.20677,1.840148
5.21421,1.845922
5.22164,1.852248
5.22908,1.870059
5.23652,1.885237
5.24396,1.915044
5.25140,1.925804
5.25884,1.937085
5.26627,1.944578
5.27371,1.967678
5.28115,1.998248
5.28859,2.005648
5.29603,2.020922
5.30347,2.015781
5.31090,2.043170
5.31834,2.056815
5.32578,2.090826
5.33322,2.079444
5.34066,2.095863
5.34809,2.106441
5.35553,2.119522
5.36297,2.127819
5.37041,2.118763
5.37785,2.127304
5.38529,2.142374
5.39272,2.141011
5.40016,2.142885
5.40760,2.137030
5.41504,2.148889
5.42248,2.138230
5.42992,2.138778
5.43735,2.143126
5.44479,2.132574
5.45223,2.114559
5.45967,2.110422
5.46711,2.109996
5.47454,2.107656
5.48198,2.096170
5.48942,2.090330
5.49686,2.085004
5.50430,2.068748
5.51174,2.062078
5.51917,2.044530
5.52661,2.042948
5.53405,2.035519
5.54149,2.028411
5.54893,2.021581
5.55637,2.023037
5.56380,2.018378
5.57124,1.989615
5.57868,1.980926
5.58612,1.975600
5.59356,1.961615
5.60100,1.972289
5.60843,1.968759
5.61587,1.957115
5.62331,1.962126
5.63075,1.963559
5.63819,1.977170
5.64562,1.958700
5.65306,1.976011
5.66050,1.994800
5.66794,1.986285
5.67538,2.014378
5.68282,2.006570
5.69025,2.029337
5.69769,2.051289
5.70513,2.040663
5.71257,2.034130
5.72001,2.063667
5.72745,2.080704
5.73488,2.114433
5.74232,2.132422
5.74976,2.153144
5.75720,2.175507
5.76464,2.191111
5.77207,2.196619
5.77951,2.213370
5.78695,2.222470
5.79439,2.250470
5.80183,2.268156
5.80927,2.306511
5.81670,2.316374
5.82414,2.316981
5.83158,2.339552
5.83902,2.329230
5.84646,2.339830
5.85389,2.360011
5.86133,2.369374
5.86877,2.371419
5.87621,2.389859
5.88365,2.387537
5.89109,2.398674
5.89853,2.408859
5.90596,2.399756
5.91340,2.405459
5.92084,2.416181
5.92828,2.412133
5.93572,2.410230
5.94315,2.417889
5.95059,2.415448
5.95803,2.419456
5.96547,2.417326
5.97291,2.414115
5.98034,2.418707
5.98778,2.424619
5.99522,2.421463
6.00266,2.418700
6.01010,2.419670
6.01754,2.424778
6.02498,2.421911
6.03241,2.425022
6.03985,2.447644
6.04729,2.448863
6.05473,2.452941
6.06217,2.462756
6.06960,2.466089
6.07704,2.478393
6.08448,2.482367
6.09192,2.514507
6.09936,2.519111
6.10679,2.543304
6.11423,2.551178
6.12167,2.574359
6.12911,2.602137
6.13655,2.625826
6.14399,2.647526
6.15142,2.668989
6.15886,2.698500
6.16630,2.726437
6.17374,2.755167
6.18118,2.767600
6.18862,2.802878
6.19605,2.826941
6.20349,2.854000
6.21093,2.878633
6.21837,2.914226
6.22581,2.936722
6.23325,2.961889
6.24068,2.985041
6.24812,3.011004
6.25556,3.034789
6.26300,3.054304
6.27044,3.080459
6.27787,3.103778
6.28531,3.119322
6.29275,3.140359
6.30019,3.155648
6.30763,3.176656
6.31507,3.188722
6.32250,3.199204
6.32994,3.211230
6.33738,3.230944
6.34482,3.234289
6.35226,3.245226
6.35970,3.248496
6.36713,3.254270
6.37457,3.258870
6.38201,3.259004
6.38945,3.258644
6.39689,3.259822
6.40433,3.257589
6.41176,3.250719
6.41920,3.245833
6.42664,3.238785
6.43408,3.234407
6.44152,3.221370
6.44895,3.210889
6.45639,3.201359
6.46383,3.187678
6.47127,3.179863
6.47871,3.154715
6.48615,3.136252
6.49358,3.122300
6.50102,3.094444
6.50846,3.081222
6.51590,3.064556
6.52334,3.036956
6.53078,3.009015
6.53821,2.986211
6.54565,2.964130
6.55309,2.939611
6.56053,2.914070
6.56797,2.893804
6.57540,2.871678
6.58284,2.844011
6.59028,2.813211
6.59772,2.774596
6.60516,2.737748
6.61260,2.708693
6.62003,2.696096
6.62747,2.690385
6.63491,2.687848
6.64235,2.659419
6.64979,2.650944
6.65723,2.633156
6.66466,2.623693
6.67210,2.598467
6.67954,2.601389
6.68698,2.616978
6.69442,2.612537
6.70186,2.612074
6.70929,2.628370
6.71673,2.630041
6.72417,2.644848
6.73161,2.646959
6.73905,2.658567
6.74648,2.671174
6.75392,2.681570
6.76136,2.706822
6.76880,2.721348
6.77624,2.733126
6.78367,2.757841
6.79111,2.775426
6.79855,2.789304
6.80599,2.797074
6.81343,2.826200
6.82087,2.834356
6.82831,2.842956
6.83574,2.862630
6.84318,2.876811
6.85062,2.890496
6.85806,2.893363
6.86550,2.911911
6.87293,2.921870
6.88037,2.935837
6.88781,2.943837
6.89525,2.944785
6.90269,2.948574
6.91012,2.951981
6.91756,2.955596
6.92500,2.956863
6.93244,2.960185
6.93988,2.964704
6.94732,2.958544
6.95475,2.953048
6.96219,2.949944
6.96963,2.946207
6.97707,2.942693
6.98451,2.931678
6.99195,2.922596
6.99938,2.914722
7.00682,2.907178
7.01426,2.890111
7.02170,2.880337
7.02914,2.862722
7.03658,2.851030
7.04401,2.836522
7.05145,2.822004
7.05889,2.802541
7.06633,2.785548
7.07377,2.764567
7.08120,2.736930
7.08864,2.720567
7.09608,2.704344
7.10352,2.674633
7.11096,2.658811
7.11840,2.636641
7.12583,2.613207
7.13327,2.581444
7.14071,2.550400
7.14815,2.527700
7.15559,2.494674
7.16303,2.474204
7.17046,2.443589
7.17790,2.421556
7.18534,2.391741
7.19278,2.357252
7.20022,2.316785
7.20765,2.288900
7.21509,2.258252
7.22253,2.218452
7.22997,2.193193
7.23741,2.178689
7.24485,2.137189
7.25228,2.100756
7.25972,2.063800
7.26716,2.064304
7.27460,1.999593
7.28204,1.962707
7.28948,1.966822
7.29691,1.927178
7.30435,1.913000
7.31179,1.882789
7.31923,1.835874
7.32667,1.836741
7.33411,1.825696
7.34154,1.797844
7.34898,1.764526
7.35642,1.741896
7.36386,1.745504
7.37130,1.738381
7.37873,1.742644
7.38617,1.706893
7.39361,1.724367
7.40105,1.728570
7.40849,1.716500
7.41593,1.727474
7.42336,1.702589
7.43080,1.743633
7.43824,1.715922
7.44568,1.717963
7.45312,1.747878
7.46056,1.747793
7.46799,1.722656
7.47543,1.748126
7.48287,1.758007
7.49031,1.754737
7.49775,1.760033
7.50518,1.754222
7.51262,1.777956
7.52006,1.778478
7.52750,1.786559
7.53494,1.798852
7.54238,1.763096
7.54981,1.770685
7.55725,1.768952
7.56469,1.802800
7.57213,1.810307
7.57957,1.826519
7.58701,1.811859
7.59444,1.801770
7.60188,1.814870
7.60932,1.803996
7.61676,1.790874
7.62420,1.794715
7.63164,1.833281
7.63907,1.823085
7.64651,1.798752
7.65395,1.811178
7.66139,1.815493
7.66883,1.796793
7.67626,1.795100
7.68370,1.775459
7.69114,1.758589
7.69858,1.760133
7.70602,1.733281
7.71345,1.727004
7.72089,1.693726
7.72833,1.688304
7.73577,1.702337
7.74321,1.654081
7.75065,1.673963
7.75809,1.629326
7.76552,1.634204
7.77296,1.589959
7.78040,1.573978
7.78784,1.556578
7.79528,1.535104
7.80271,1.514007
7.81015,1.486441
7.81759,1.454441
7.82503,1.434170
7.83247,1.432556
7.83990,1.430559
7.84734,1.377881
7.85478,1.335985
7.86222,1.358970
7.86966,1.315922
7.87710,1.281800
7.88453,1.278522
7.89197,1.264263
7.89941,1.245063
7.90685,1.260615
7.91429,1.204133
7.92173,1.247237
7.92916,1.219341
7.93660,1.216604
7.94404,1.210075
7.95148,1.171251
7.95892,1.225356
7.96636,1.198922
7.97379,1.133894
7.98123,1.153405
7.98867,1.190031
7.99611,1.150601
8.00355,1.136557
8.01098,1.147798
8.01842,1.134893
8.02586,1.170370
8.03330,1.078223
8.04074,1.106571
8.04818,1.107473
8.05561,1.087602
8.06305,1.119490
8.07049,1.071464
8.07793,1.109670
8.08537,1.093876
8.09281,1.081346
8.10024,1.096136
8.10768,1.043884
8.11512,1.089763
8.12256,1.098544
8.13000,1.106280
8.13743,1.060220
8.14487,1.085331
8.15231,1.029275
8.15975,1.058288
8.16719,1.000019
8.17463,1.061796
8.18206,1.073493
8.18950,1.030999
8.19694,1.071205
8.20438,1.060092
8.21182,1.076630
8.21926,1.024521
8.22669,0.972627
8.23413,1.015287
8.24157,1.008505
8.24901,1.023452
8.25645,1.000324
8.26389,1.047684
8.27132,1.021230
8.27876,1.028724
8.28620,1.049455
8.29364,1.007248
8.30108,1.022675
8.30851,1.005748
8.31595,1.024555
8.32339,0.978970
8.33083,1.042941
8.33827,0.965151
8.34571,1.028012
8.35314,1.004631
8.36058,1.006384
8.36802,0.986823
8.37546,0.995197
8.38290,1.002933
8.39034,0.936679
8.39777,0.981705
8.40521,1.002354
8.41265,0.995586
8.42009,1.006237
8.42753,0.965730
8.43496,0.976369
8.44240,1.009972
8.44984,0.953077
8.45728,0.951750
8.46472,0.991548
8.47216,0.993099
8.47959,0.948614
8.48703,0.949831
8.49447,0.978419
8.50191,0.942638
8.50935,0.952285
8.51679,0.955951
8.52422,0.908902
8.53166,0.911531
8.53910,0.994120
8.54654,1.003256
8.55398,0.968836
8.56142,0.981859
8.56885,0.988140
8.57629,0.983650
8.58373,1.005510
8.59117,0.896011
8.59861,0.996867
8.60604,0.952444
8.61348,1.015171
8.62092,0.964469
8.62836,0.945614
8.63580,0.929235
8.64324,0.972966
8.65067,1.020375
8.65811,0.953156
8.66555,1.012019
8.67299,0.980181
8.68043,0.963314
8.68787,0.978381
8.69530,0.928984
8.70274,0.945145
8.71018,0.937576
8.71762,0.889886
8.72506,0.915807
8.73249,0.940162
8.73993,0.913846
8.74737,0.937713
8.75481,0.923631
8.76225,0.857067
8.76969,0.911435
8.77712,0.937502
8.78456,0.955208
8.79200,0.832836
8.79944,0.888392
8.80688,0.891215
8.81432,0.929151
8.82175,0.868499
8.82919,0.916322
8.83663,0.867498
8.84407,0.853966
8.85151,0.850803
8.85894,0.928616
8.86638,0.879169
8.87382,0.900172
8.88126,0.853769
8.88870,0.828550
8.89613,0.893990
8.90357,0.843458
8.91101,0.841089
8.91845,0.876691
8.92589,0.867897
8.93333,0.883964
8.94077,0.908458
8.94820,0.909581
8.95564,0.874263
8.96308,0.883340
8.97052,0.865551
8.97796,0.834165
8.98539,0.842457
8.99283,0.883961
9.00027,0.832810
9.00771,0.786352
9.01515,0.807785
9.02258,0.860473
9.03002,0.860346
9.03746,0.821846
9.04490,0.833129
9.05234,0.883568
9.05978,0.805345
9.06721,0.828094
9.07465,0.838327
9.08209,0.876775
9.08953,0.850000
9.09697,0.824209
9.10441,0.815741
9.11184,0.802877
9.11928,0.853371
9.12672,0.795730
9.13416,0.827526
9.14160,0.752901
9.14904,0.879048
9.15647,0.707240
9.16391,0.868164
9.17135,0.827843
9.17879,0.806213
9.18623,0.876453
9.19366,0.815678
9.20110,0.786034
9.20854,0.798077
9.21598,0.861441
9.22342,0.836649
9.23086,0.807407
9.23829,0.797491
9.24573,0.857044
9.25317,0.810185
9.26061,0.811418
9.26805,0.870602
9.27549,0.815510
9.28292,0.840331
9.29036,0.831912
9.29780,0.792053
9.30524,0.844220
9.31268,0.852153
9.32011,0.864170
9.32755,0.850144
9.33499,0.828569
9.34243,0.878554
9.34987,0.928406
9.35731,0.821140
9.36474,0.836302
9.37218,0.842723
9.37962,0.853461
9.38706,0.798166
9.39450,0.857944
9.40194,0.851326
9.40937,0.770437
9.41681,0.845737
9.42425,0.786306
9.43169,0.836436
9.43913,0.881408
9.44656,0.836227
9.45400,0.791928
9.46144,0.836363
9.46888,0.840000
9.47632,0.853821
9.48376,0.776696
9.49119,0.834803
9.49863,0.876799
9.50607,0.858401
9.51351,0.828260
9.52095,0.866182
9.52839,0.845636
9.53582,0.901508
9.54326,0.899380
9.55070,0.896266
9.55814,0.818849
9.56558,0.838583
9.57301,0.899248
9.58045,0.853270
9.58789,0.794028
9.59533,0.864975
9.60277,0.870008
9.61021,0.863746
9.61764,0.897946
9.62508,0.904194
9.63252,0.974203
9.63996,0.880015
9.64740,0.984767
9.65484,0.871404
9.66227,1.009384
9.66971,0.920646
9.67715,0.933869
9.68459,0.891407
9.69203,0.884001
9.69947,0.850240
9.70690,0.923402
9.71434,0.887428
9.72178,0.839195
9.72922,0.878945
9.73666,0.873050
9.74409,0.890826
9.75153,0.878037
9.75897,0.867851
9.76641,0.956600
9.77385,0.803686
9.78129,0.907039
9.78872,0.907399
9.79616,0.936075
9.80360,0.865564
9.81104,0.880289
9.81848,0.889222
9.82592,0.846667
9.83335,0.920551
9.84079,0.845901
9.84823,0.847844
9.85567,0.892842
9.86311,0.870152
9.87054,0.906858
9.87798,0.902701
9.88542,0.905354
9.89286,0.862746
9.90030,0.863614
9.90774,0.805019
9.91517,0.890381
9.92261,0.924727
9.93005,0.879508
9.93749,0.864720
9.94493,0.832965
9.95237,0.844700
9.95980,0.839012
9.96724,0.835446
9.97468,0.862776
9.98212,0.799276
9.98956,0.859581
9.99700,0.846047
10.0044,0.868469
10.0119,0.878855
10.0193,0.800557
10.0267,0.887095
10.0342,0.892309
10.0416,0.859016
10.0491,0.918713
10.0565,0.834516
10.0639,0.816622
10.0714,0.818793
10.0788,0.846962
10.0863,0.836573
10.0937,0.800749
10.1011,0.846631
10.1086,0.846759
10.1160,0.850897
10.1234,0.884457
10.1309,0.813754
10.1383,0.847717
10.1458,0.782172
10.1532,0.866146
10.1606,0.787554
10.1681,0.801632
10.1755,0.833311
10.1830,0.757943
10.1904,0.806373
10.1978,0.797545
10.2053,0.846507
10.2127,0.836616
10.2201,0.793117
10.2276,0.800000
10.2350,0.827434
10.2425,0.817260
10.2499,0.796979
10.2573,0.832763
10.2648,0.840198
10.2722,0.800987
10.2796,0.797857
10.2871,0.866109
10.2945,0.723373
10.3020,0.838794
10.3094,0.744610
10.3168,0.819462
10.3243,0.804413
10.3317,0.815499
10.3392,0.853278
10.3466,0.818501
10.3540,0.843304
10.3615,0.751015
10.3689,0.794813
10.3763,0.794407
10.3838,0.809677
10.3912,0.726463
10.3987,0.742238
10.4061,0.796870
10.4135,0.791462
