KEV,INTENSITY
1.94548,2.11269
1.95321,2.10137
1.96093,2.10146
1.96865,2.10531
1.97637,2.08717
1.98409,2.07365
1.99181,2.06675
1.99953,2.0713
2.00725,2.04742
2.01497,2.05592
2.02269,2.03828
2.03041,2.01497
2.03813,2.03229
2.04585,2.00974
2.05357,1.99492
2.06129,2.00552
2.06901,2.00855
2.07673,1.98485
2.08445,1.98044
2.09217,1.9725
2.09989,1.9708
2.10761,1.96772
2.11533,1.97359
2.12305,1.9553
2.13077,1.94597
2.13849,1.94593
2.14621,1.94144
2.15393,1.95076
2.16165,1.94086
2.16937,1.94166
2.17709,1.93626
2.18481,1.92306
2.19253,1.93956
2.20025,1.928
2.20797,1.92324
2.21569,1.92828
2.22341,1.91267
2.23113,1.92295
2.23885,1.91676
2.24657,1.93625
2.25429,1.91689
2.26201,1.91505
2.26973,1.89894
2.27745,1.90924
2.28517,1.91475
2.29289,1.91093
2.30061,1.91991
2.30833,1.91259
2.31605,1.89614
2.32377,1.89924
2.33149,1.90142
2.33921,1.89658
2.34693,1.8799
2.35465,1.89162
2.36237,1.88832
2.37009,1.88341
2.37781,1.88316
2.38554,1.89406
2.39326,1.881
2.40098,1.88364
2.4087,1.87399
2.41642,1.87514
2.42414,1.87116
2.43186,1.87661
2.43958,1.86568
2.4473,1.86519
2.45502,1.85728
2.46274,1.86869
2.47046,1.85214
2.47818,1.8511
2.4859,1.85501
2.49362,1.85593
2.50134,1.84741
2.50906,1.85195
2.51678,1.84532
2.5245,1.84756
2.53222,1.84613
2.53994,1.82423
2.54766,1.82239
2.55538,1.81685
2.5631,1.84002
2.57082,1.81692
2.57854,1.80124
2.58626,1.8192
2.59398,1.80669
2.6017,1.78984
2.60942,1.79129
2.61714,1.8075
2.62486,1.79536
2.63258,1.78281
2.6403,1.78323
2.64802,1.78455
2.65574,1.77707
2.66346,1.75112
2.67118,1.7758
2.6789,1.74766
2.68662,1.76695
2.69434,1.75113
2.70206,1.75758
2.70978,1.75359
2.7175,1.74086
2.72522,1.70623
2.73294,1.72622
2.74066,1.71443
2.74838,1.7308
2.7561,1.70649
2.76382,1.70729
2.77154,1.72247
2.77926,1.71486
2.78698,1.72611
2.7947,1.71279
2.80242,1.72907
2.81014,1.7236
2.81787,1.72819
2.82559,1.71486
2.83331,1.71857
2.84103,1.71226
2.84875,1.72325
2.85647,1.73174
2.86419,1.71316
2.87191,1.70462
2.87963,1.71748
2.88735,1.70572
2.89507,1.71646
2.90279,1.71234
2.91051,1.69652
2.91823,1.71514
2.92595,1.71951
2.93367,1.70608
2.94139,1.7138
2.94911,1.6958
2.95683,1.70505
2.96455,1.71824
2.97227,1.70669
2.97999,1.71993
2.98771,1.72811
2.99543,1.73138
3.00315,1.71633
3.01087,1.72104
3.01859,1.71898
3.02631,1.73511
3.03403,1.70796
3.04175,1.72191
3.04947,1.72793
3.05719,1.74496
3.06491,1.74707
3.07263,1.74471
3.08035,1.75757
3.08807,1.77091
3.09579,1.75501
3.10351,1.76245
3.11123,1.76962
3.11895,1.77795
3.12667,1.78113
3.13439,1.78486
3.14211,1.81148
3.14983,1.80816
3.15755,1.80068
3.16527,1.81276
3.17299,1.82966
3.18071,1.83726
3.18843,1.84011
3.19615,1.84527
3.20387,1.84746
3.21159,1.86103
3.21931,1.85234
3.22703,1.88276
3.23475,1.87579
3.24247,1.8858
3.2502,1.89189
3.25792,1.90594
3.26564,1.91393
3.27336,1.91268
3.28108,1.93927
3.2888,1.92203
3.29652,1.93344
3.30424,1.94488
3.31196,1.94833
3.31968,1.95765
3.3274,1.97002
3.33512,1.98493
3.34284,1.9803
3.35056,1.99542
3.35828,1.99451
3.366,2.02009
3.37372,2.03057
3.38144,2.03766
3.38916,2.05022
3.39688,2.05675
3.4046,2.08361
3.41232,2.08096
3.42004,2.09876
3.42776,2.10027
3.43548,2.12248
3.4432,2.14815
3.45092,2.16098
3.45864,2.16689
3.46636,2.18697
3.47408,2.20048
3.4818,2.20801
3.48952,2.23235
3.49724,2.24432
3.50496,2.25583
3.51268,2.27296
3.5204,2.28676
3.52812,2.30611
3.53584,2.30958
3.54356,2.33112
3.55128,2.33602
3.559,2.34452
3.56672,2.36681
3.57444,2.36946
3.58216,2.36826
3.58988,2.38717
3.5976,2.39351
3.60532,2.40314
3.61304,2.40638
3.62076,2.39874
3.62848,2.4057
3.6362,2.40975
3.64392,2.40648
3.65164,2.4002
3.65936,2.40883
3.66708,2.40963
3.6748,2.40863
3.68253,2.41319
3.69025,2.40463
3.69797,2.40615
3.70569,2.41284
3.71341,2.42524
3.72113,2.41437
3.72885,2.41651
3.73657,2.41574
3.74429,2.41003
3.75201,2.39432
3.75973,2.38841
3.76745,2.39479
3.77517,2.38345
3.78289,2.37146
3.79061,2.37387
3.79833,2.36983
3.80605,2.35761
3.81377,2.3521
3.82149,2.33679
3.82921,2.3208
3.83693,2.30591
3.84465,2.3007
3.85237,2.2903
3.86009,2.27893
3.86781,2.2646
3.87553,2.25309
3.88325,2.24794
3.89097,2.22411
3.89869,2.22105
3.90641,2.20105
3.91413,2.19619
3.92185,2.18623
3.92957,2.16477
3.93729,2.15669
3.94501,2.14999
3.95273,2.12794
3.96045,2.12458
3.96817,2.10368
3.97589,2.10655
3.98361,2.08956
3.99133,2.06049
3.99905,2.06
4.00677,2.0512
4.01449,2.03951
4.02221,2.02236
4.02993,2.00822
4.03765,2.00246
4.04537,1.99677
4.05309,1.96722
4.06081,1.96323
4.06853,1.94641
4.07625,1.93897
4.08397,1.93458
4.09169,1.92417
4.09941,1.92389
4.10713,1.91738
4.11486,1.89521
4.12258,1.89173
4.1303,1.8864
4.13802,1.87075
4.14574,1.86798
4.15346,1.85342
4.16118,1.8586
4.1689,1.86553
4.17662,1.84843
4.18434,1.85638
4.19206,1.84853
4.19978,1.84758
4.2075,1.85139
4.21522,1.85541
4.22294,1.86785
4.23066,1.85979
4.23838,1.8643
4.2461,1.87925
4.25382,1.87401
4.26154,1.87251
4.26926,1.89461
4.27698,1.87688
4.2847,1.90918
4.29242,1.91682
4.30014,1.91922
4.30786,1.92373
4.31558,1.93727
4.3233,1.9536
4.33102,1.9772
4.33874,1.97616
4.34646,1.98805
4.35418,1.98916
4.3619,2.00025
4.36962,2.01101
4.37734,2.02519
4.38506,2.03578
4.39278,2.04519
4.4005,2.05599
4.40822,2.06862
4.41594,2.06619
4.42366,2.07648
4.43138,2.09285
4.4391,2.09502
4.44682,2.09774
4.45454,2.11219
4.46226,2.11487
4.46998,2.10082
4.4777,2.12463
4.48542,2.11739
4.49314,2.12562
4.50086,2.12182
4.50858,2.1213
4.5163,2.12811
4.52402,2.11765
4.53174,2.12719
4.53946,2.12733
4.54719,2.11963
4.55491,2.1142
4.56263,2.11303
4.57035,2.0947
4.57807,2.09671
4.58579,2.09026
4.59351,2.07686
4.60123,2.08063
4.60895,2.06331
4.61667,2.05999
4.62439,2.02717
4.63211,2.03475
4.63983,2.02282
4.64755,2.00927
4.65527,2.01123
4.66299,2.00754
4.67071,1.98747
4.67843,1.96955
4.68615,1.97577
4.69387,1.97272
4.70159,1.9573
4.70931,1.95189
4.71703,1.95497
4.72475,1.9304
4.73247,1.92624
4.74019,1.92875
4.74791,1.9116
4.75563,1.90513
4.76335,1.90732
4.77107,1.88307
4.77879,1.88666
4.78651,1.86394
4.79423,1.87786
4.80195,1.84797
4.80967,1.83721
4.81739,1.83054
4.82511,1.83245
4.83283,1.83454
4.84055,1.81421
4.84827,1.81523
4.85599,1.7893
4.86371,1.80141
4.87143,1.79082
4.87915,1.76503
4.88687,1.78407
4.89459,1.77052
4.90231,1.75644
4.91003,1.76805
4.91775,1.76526
4.92547,1.7315
4.93319,1.75885
4.94091,1.73149
4.94863,1.73675
4.95635,1.74736
4.96407,1.75131
4.97179,1.7447
4.97952,1.72896
4.98724,1.73112
4.99496,1.72658
5.00268,1.73528
5.0104,1.71278
5.01812,1.70875
5.02584,1.72202
5.03356,1.71427
5.04128,1.70534
5.049,1.71425
5.05672,1.70407
5.06444,1.70179
5.07216,1.72613
5.07988,1.70983
5.0876,1.72453
5.09532,1.73174
5.10304,1.72351
5.11076,1.71909
5.11848,1.72874
5.1262,1.73758
5.13392,1.75674
5.14164,1.74374
5.14936,1.75682
5.15708,1.74742
5.1648,1.75923
5.17252,1.73494
5.18024,1.7688
5.18796,1.77743
5.19568,1.80397
5.2034,1.79226
5.21112,1.80012
5.21884,1.80931
5.22656,1.81828
5.23428,1.81903
5.242,1.84125
5.24972,1.84314
5.25744,1.84084
5.26516,1.83937
5.27288,1.86313
5.2806,1.86343
5.28832,1.87263
5.29604,1.86373
5.30376,1.88531
5.31148,1.88565
5.3192,1.89034
5.32692,1.8953
5.33464,1.90456
5.34236,1.92044
5.35008,1.91147
5.3578,1.92077
5.36552,1.92165
5.37324,1.93416
5.38096,1.93875
5.38868,1.94585
5.3964,1.94033
5.40412,1.93584
5.41185,1.91921
5.41957,1.94622
5.42729,1.95594
5.43501,1.95556
5.44273,1.94961
5.45045,1.95329
5.45817,1.95157
5.46589,1.95864
5.47361,1.96026
5.48133,1.95664
5.48905,1.96148
5.49677,1.94083
5.50449,1.95559
5.51221,1.95035
5.51993,1.96387
5.52765,1.96311
5.53537,1.9669
5.54309,1.96069
5.55081,1.96955
5.55853,1.94635
5.56625,1.9665
5.57397,1.95493
5.58169,1.95236
5.58941,1.94995
5.59713,1.97175
5.60485,1.95611
5.61257,1.96815
5.62029,1.95053
5.62801,1.96116
5.63573,1.96555
5.64345,1.96365
5.65117,1.96712
5.65889,1.97498
5.66661,1.97591
5.67433,1.98092
5.68205,1.97852
5.68977,1.98574
5.69749,1.98729
5.70521,1.99047
5.71293,2.00048
5.72065,2.01406
5.72837,2.03107
5.73609,2.03101
5.74381,2.02877
5.75153,2.03356
5.75925,2.06614
5.76697,2.06751
5.77469,2.08384
5.78241,2.09445
5.79013,2.09785
5.79785,2.1114
5.80557,2.11366
5.81329,2.13351
5.82101,2.13752
5.82873,2.14802
5.83645,2.13399
5.84418,2.16383
5.8519,2.17631
5.85962,2.20468
5.86734,2.20847
5.87506,2.20544
5.88278,2.22705
5.8905,2.24101
5.89822,2.24858
5.90594,2.26215
5.91366,2.26694
5.92138,2.28764
5.9291,2.28827
5.93682,2.30262
5.94454,2.31348
5.95226,2.32594
5.95998,2.33787
5.9677,2.35259
5.97542,2.3655
5.98314,2.37861
5.99086,2.39751
5.99858,2.40499
6.0063,2.42515
6.01402,2.43681
6.02174,2.4517
6.02946,2.46604
6.03718,2.48607
6.0449,2.49984
6.05262,2.51029
6.06034,2.53337
6.06806,2.54393
6.07578,2.56414
6.0835,2.57641
6.09122,2.5902
6.09894,2.61823
6.10666,2.6322
6.11438,2.6442
6.1221,2.66239
6.12982,2.68171
6.13754,2.70045
6.14526,2.71435
6.15298,2.73224
6.1607,2.74626
6.16842,2.7684
6.17614,2.78076
6.18386,2.79652
6.19158,2.81466
6.1993,2.83141
6.20702,2.84299
6.21474,2.86249
6.22246,2.87468
6.23018,2.89054
6.2379,2.90503
6.24562,2.91496
6.25334,2.93343
6.26106,2.94465
6.26878,2.95486
6.27651,2.96607
6.28423,2.98021
6.29195,2.98562
6.29967,2.99675
6.30739,3.00767
6.31511,3.01784
6.32283,3.02547
6.33055,3.03792
6.33827,3.03715
6.34599,3.04989
6.35371,3.05166
6.36143,3.05553
6.36915,3.0627
6.37687,3.06459
6.38459,3.07231
6.39231,3.07145
6.40003,3.07466
6.40775,3.07529
6.41547,3.08166
6.42319,3.07812
6.43091,3.07504
6.43863,3.07625
6.44635,3.07414
6.45407,3.0727
6.46179,3.07066
6.46951,3.06907
6.47723,3.06499
6.48495,3.05332
6.49267,3.04836
6.50039,3.04907
6.50811,3.04308
6.51583,3.03395
6.52355,3.03186
6.53127,3.02244
6.53899,3.0177
6.54671,3.0078
6.55443,2.99402
6.56215,2.98748
6.56987,2.97221
6.57759,2.96515
6.58531,2.95308
6.59303,2.94589
6.60075,2.93408
6.60847,2.91906
6.61619,2.91101
6.62391,2.89324
6.63163,2.87557
6.63935,2.8687
6.64707,2.86209
6.65479,2.85825
6.66251,2.84682
6.67023,2.83729
6.67795,2.82774
6.68567,2.82797
6.69339,2.83232
6.70111,2.82943
6.70884,2.82863
6.71656,2.82081
6.72428,2.818
6.732,2.81457
6.73972,2.80214
6.74744,2.81436
6.75516,2.80724
6.76288,2.8121
6.7706,2.81325
6.77832,2.81321
6.78604,2.80515
6.79376,2.80159
6.80148,2.80402
6.8092,2.81165
6.81692,2.80801
6.82464,2.81352
6.83236,2.81652
6.84008,2.81693
6.8478,2.82006
6.85552,2.81891
6.86324,2.82791
6.87096,2.82296
6.87868,2.82553
6.8864,2.82856
6.89412,2.8337
6.90184,2.82866
6.90956,2.83182
6.91728,2.83593
6.925,2.83296
6.93272,2.83456
6.94044,2.83365
6.94816,2.83522
6.95588,2.83066
6.9636,2.8291
6.97132,2.83312
6.97904,2.82413
6.98676,2.82685
6.99448,2.82421
7.0022,2.82097
7.00992,2.8121
7.01764,2.81041
7.02536,2.80662
7.03308,2.80434
7.0408,2.79619
7.04852,2.78794
7.05624,2.78023
7.06396,2.77743
7.07168,2.76634
7.0794,2.75603
7.08712,2.75058
7.09484,2.74134
7.10256,2.72822
7.11028,2.71892
7.118,2.70957
7.12572,2.69434
7.13344,2.68539
7.14116,2.6645
7.14889,2.65759
7.15661,2.64574
7.16433,2.62949
7.17205,2.61377
7.17977,2.6022
7.18749,2.58996
7.19521,2.57473
7.20293,2.5524
7.21065,2.53997
7.21837,2.52758
7.22609,2.49226
7.23381,2.49463
7.24153,2.47102
7.24925,2.45419
7.25697,2.42723
7.26469,2.40926
7.27241,2.39659
7.28013,2.38238
7.28785,2.35802
7.29557,2.34644
7.30329,2.32015
7.31101,2.30381
7.31873,2.28765
7.32645,2.2721
7.33417,2.24501
7.34189,2.24333
7.34961,2.21863
7.35733,2.17981
7.36505,2.17937
7.37277,2.15267
7.38049,2.13893
7.38821,2.1251
7.39593,2.0998
7.40365,2.09199
7.41137,2.07979
7.41909,2.05179
7.42681,2.03402
7.43453,2.01691
7.44225,2.01573
7.44997,1.99529
7.45769,1.97564
7.46541,1.96013
7.47313,1.95128
7.48085,1.93915
7.48857,1.93096
7.49629,1.91986
7.50401,1.91275
7.51173,1.89466
7.51945,1.91783
7.52717,1.8671
7.53489,1.88293
7.54261,1.86536
7.55033,1.84743
7.55805,1.85811
7.56577,1.84268
7.57349,1.83807
7.58122,1.8362
7.58894,1.82843
7.59666,1.81743
7.60438,1.78291
7.6121,1.78479
7.61982,1.80091
7.62754,1.78484
7.63526,1.74159
7.64298,1.77186
7.6507,1.75875
7.65842,1.76197
7.66614,1.75507
7.67386,1.75863
7.68158,1.74184
7.6893,1.74526
7.69702,1.73931
7.70474,1.71605
7.71246,1.73771
7.72018,1.72657
7.7279,1.72281
7.73562,1.70927
7.74334,1.68223
7.75106,1.69967
7.75878,1.70516
7.7665,1.69856
7.77422,1.69408
7.78194,1.65244
7.78966,1.648
7.79738,1.65595
7.8051,1.6454
7.81282,1.64672
7.82054,1.61471
7.82826,1.62962
7.83598,1.57745
7.8437,1.59398
7.85142,1.56878
7.85914,1.57594
7.86686,1.55804
7.87458,1.53805
7.8823,1.54487
7.89002,1.51429
7.89774,1.49823
7.90546,1.49928
7.91318,1.48213
7.9209,1.49289
7.92862,1.46791
7.93634,1.46615
7.94406,1.44185
7.95178,1.4398
7.9595,1.41043
7.96722,1.41139
7.97494,1.39464
7.98266,1.38572
7.99038,1.36719
7.9981,1.38965
8.00582,1.35752
8.01355,1.35607
8.02127,1.30689
8.02899,1.31834
8.03671,1.33415
8.04443,1.29879
8.05215,1.29711
8.05987,1.30126
8.06759,1.29165
8.07531,1.25607
8.08303,1.2514
8.09075,1.2459
8.09847,1.246
8.10619,1.24961
8.11391,1.22843
8.12163,1.24887
8.12935,1.24567
8.13707,1.22007
8.14479,1.21621
8.15251,1.24282
8.16023,1.18889
8.16795,1.1971
8.17567,1.14397
8.18339,1.15207
8.19111,1.16105
8.19883,1.14236
8.20655,1.12666
8.21427,1.15612
8.22199,1.13457
8.22971,1.1496
8.23743,1.14776
8.24515,1.1512
8.25287,1.11442
8.26059,1.15424
8.26831,1.10932
8.27603,1.12753
8.28375,1.0992
8.29147,1.10029
8.29919,1.09092
8.30691,1.11424
8.31463,1.10909
8.32235,1.08241
8.33007,1.09846
8.33779,1.08605
8.34551,1.09901
8.35323,1.07211
8.36095,1.05264
8.36867,1.12001
8.37639,1.10445
8.38411,1.0811
8.39183,1.06871
8.39955,1.06439
8.40727,1.09006
8.41499,1.06924
8.42271,1.03888
8.43043,1.05798
8.43815,1.04695
8.44588,1.08872
8.4536,1.0189
8.46132,1.05418
8.46904,1.04287
8.47676,1.08531
8.48448,1.04354
8.4922,1.05307
8.49992,1.06757
8.50764,1.03874
8.51536,1.07649
8.52308,1.07401
8.5308,1.00861
8.53852,1.07532
8.54624,1.09888
8.55396,1.02919
8.56168,1.08282
8.5694,1.03785
8.57712,1.03315
8.58484,1.04667
8.59256,1.02277
8.60028,1.01086
8.608,1.02587
8.61572,0.99468
8.62344,0.99663
8.63116,0.95659
8.63888,1.0167
8.6466,0.99124
8.65432,0.96578
8.66204,1.02244
8.66976,1.0064
8.67748,1.02778
8.6852,1.03102
8.69292,1.02917
8.70064,1.06285
8.70836,1.04428
8.71608,0.97781
8.7238,0.96138
8.73152,1.01992
8.73924,1.0086
8.74696,1.01396
8.75468,1.0351
8.7624,0.99682
8.77012,0.99083
8.77784,0.96739
8.78556,0.98052
8.79328,1.00879
8.801,0.98956
8.80872,0.96957
8.81644,0.9707
8.82416,0.97552
8.83188,0.98163
8.8396,0.99134
8.84732,0.97541
8.85504,0.96829
8.86276,1.02619
8.87048,0.95956
8.87821,1.05236
8.88593,0.95677
8.89365,0.95259
8.90137,0.97437
8.90909,0.96809
8.91681,0.99563
8.92453,0.96718
8.93225,0.95574
8.93997,0.94577
8.94769,0.94294
8.95541,0.92149
8.96313,0.9473
8.97085,0.9422
8.97857,0.93952
8.98629,0.94213
8.99401,0.95616
9.00173,0.9522
9.00945,0.90809
9.01717,0.95478
9.02489,0.9511
9.03261,0.95906
9.04033,0.93185
9.04805,0.93587
9.05577,0.92656
9.06349,0.89415
9.07121,0.92434
9.07893,0.90786
9.08665,0.9517
9.09437,0.90734
9.10209,0.95091
9.10981,0.94373
9.11753,0.91596
9.12525,0.92037
9.13297,0.95176
9.14069,0.92388
9.14841,0.91552
9.15613,0.90007
9.16385,0.912
9.17157,0.89805
9.17929,0.91777
9.18701,0.93749
9.19473,0.93727
9.20245,0.93706
9.21017,0.8693
9.21789,0.92872
9.22561,0.92546
9.23333,0.91892
9.24105,0.90735
9.24877,0.90883
9.25649,0.87753
9.26421,0.92352
9.27193,0.90387
9.27965,0.9104
9.28737,0.90243
9.29509,0.91477
9.30281,0.87513
9.31054,0.85844
9.31826,0.88621
9.32598,0.85902
9.3337,0.87882
9.34142,0.86209
9.34914,0.91919
9.35686,0.92204
9.36458,0.87394
9.3723,0.92897
9.38002,0.91161
9.38774,0.88433
9.39546,0.9073
9.40318,0.93028
9.4109,0.88113
9.41862,0.92079
9.42634,0.95631
9.43406,0.94423
9.44178,0.93833
9.4495,0.87573
9.45722,0.86995
9.46494,0.85906
9.47266,0.90363
9.48038,0.87474
9.4881,0.90248
9.49582,0.93907
9.50354,0.92051
9.51126,0.91729
9.51898,0.93136
9.5267,0.92543
9.53442,0.92518
9.54214,0.94887
9.54986,0.92913
9.55758,0.91857
9.5653,0.99187
9.57302,0.91361
9.58074,0.88527
9.58846,0.90808
9.59618,0.95206
9.6039,0.91783
9.61162,0.88258
9.61934,0.89315
9.62706,0.93257
9.63478,0.88826
9.6425,0.84285
9.65022,0.88465
9.65794,0.89996
9.66566,0.89122
9.67338,0.88686
9.6811,0.95276
9.68882,0.90727
9.69654,0.8651
9.70426,0.95257
9.71198,0.90735
9.7197,0.96213
9.72742,0.92968
9.73514,0.92311
9.74287,0.91578
9.75059,0.91782
9.75831,0.92646
9.76603,0.94632
9.77375,0.87946
9.78147,0.85138
9.78919,0.85664
9.79691,0.94001
9.80463,0.90295
9.81235,0.92288
9.82007,0.91896
9.82779,0.94311
9.83551,0.92641
9.84323,0.94
9.85095,0.95359
9.85867,0.92251
9.86639,0.95141
9.87411,0.91702
9.88183,0.89413
9.88955,0.9125
9.89727,0.90874
9.90499,0.89575
9.91271,0.9322
9.92043,0.87315
9.92815,0.87492
9.93587,0.88795
9.94359,0.92648
9.95131,0.87037
9.95903,0.92375
9.96675,0.90634
9.97447,0.90098
9.98219,0.94878
9.98991,0.86906
9.99763,0.92252
10.00535,0.92219
10.01307,0.89835
10.02079,0.8706
10.02851,0.87852
10.03623,0.88978
10.04395,0.87266
10.05167,0.87116
10.05939,0.84837
10.06711,0.86171
10.07483,0.86994
10.08255,0.92851
10.09027,0.87891
10.09799,0.85622
10.10571,0.8501
10.11343,0.87661
10.12115,0.89825
10.12887,0.86672
10.13659,0.88136
10.14431,0.91205
10.15203,0.92228
10.15975,0.86958
10.16747,0.81705
10.1752,0.86065
10.18292,0.88426
10.19064,0.87024
10.19836,0.87659
10.20608,0.87236
10.2138,0.80628
10.22152,0.88461
10.22924,0.85763
10.23696,0.84661
10.24468,0.85686
10.2524,0.84614
10.26012,0.80121
10.26784,0.82672
10.27556,0.81955
10.28328,0.88081
10.291,0.86383
10.29872,0.84685
10.30644,0.7949
10.31416,0.81414
10.32188,0.84395
10.3296,0.83685
10.33732,0.79988
10.34504,0.8663
10.35276,0.85483
10.36048,0.83815
10.3682,0.85434
10.37592,0.79866
10.38364,0.81914
10.39136,0.85445
10.39908,0.82897
10.4068,0.8742
10.41452,0.85891
10.42224,0.845
10.42996,0.82128
10.43768,0.86725
10.4454,0.79922
10.45312,0.79626
10.46084,0.79223
10.46856,0.82412
10.47628,0.856
10.484,0.81002
10.49172,0.82879
10.49944,0.81334
10.50716,0.79518
10.51488,0.74406
10.5226,0.82992
10.53032,0.85073
10.53804,0.7995
10.54576,0.7683
10.55348,0.78029
10.5612,0.77099
10.56892,0.7844
10.57664,0.81102
10.58436,0.78225
10.59208,0.79645
10.5998,0.79976
10.60753,0.74307
10.61525,0.79342
10.62297,0.82491
10.63069,0.82427
10.63841,0.84845
10.64613,0.80483
10.65385,0.85266
10.66157,0.83356
10.66929,0.85412
10.67701,0.81372
10.68473,0.78158
10.69245,0.7603
10.70017,0.76189
10.70789,0.76349
10.71561,0.83743
10.72333,0.81583
10.73105,0.81276
10.73877,0.79041
10.74649,0.82207
10.75421,0.80728
10.76193,0.77726
10.76965,0.76919
10.77737,0.81334
10.78509,0.83448
10.79281,0.8288
10.80053,0.80725
10.80825,0.77189
10.81597,0.79934
10.82369,0.76129
10.83141,0.75328
10.83913,0.78087
10.84685,0.77793
10.85457,0.78761
10.86229,0.8011
10.87001,0.81212
10.87773,0.82453
10.88545,0.79642
10.89317,0.76831
10.90089,0.76775
10.90861,0.75655
10.91633,0.81951
10.92405,0.76316
10.93177,0.73698
10.93949,0.79096
10.94721,0.79298
10.95493,0.80313
10.96265,0.81911
10.97037,0.80448
10.97809,0.75987
10.98581,0.81528
10.99353,0.751
11.00125,0.80049
11.00897,0.80589
11.01669,0.77259
11.02441,0.7744
11.03213,0.7563
11.03986,0.7744
11.04758,0.8071
11.0553,0.79264
11.06302,0.75205
11.07074,0.79646
11.07846,0.74295
11.08618,0.83286
11.0939,0.79861
11.10162,0.7554
11.10934,0.81785
11.11706,0.84752
11.12478,0.73426
11.1325,0.7792
11.14022,0.7819
11.14794,0.73596
11.15566,0.74719
11.16338,0.78811
11.1711,0.77428
11.17882,0.77109
11.18654,0.7584
11.19426,0.81071
