sol,planetocentric_latitude,longitude,elevation
2802,-4.733096254,137.388598806,-4098.65
2802,-4.733087543,137.388612191,-4098.698
2802,-4.733081338,137.388622251,-4098.755
2802,-4.733073893,137.388636038,-4098.744
2802,-4.733066503,137.388650765,-4098.731
2802,-4.733058988,137.388665795,-4098.743
2802,-4.733052117,137.388679598,-4098.747
2802,-4.733044924,137.388693965,-4098.809
2802,-4.733038213,137.388707082,-4098.866
2802,-4.733028205,137.388724977,-4098.963
2802,-4.73302764,137.388725812,-4098.969
2802,-4.73302764,137.388725812,-4098.969
2802,-4.73302764,137.388725812,-4098.969
2802,-4.733020164,137.38873804,-4098.997
2802,-4.733012883,137.388753417,-4099.003
2802,-4.733006283,137.388768278,-4099.02
2802,-4.733001945,137.388779544,-4099.04
2802,-4.732995135,137.388798356,-4099.054
2802,-4.732993515,137.388803153,-4099.07
2802,-4.732993515,137.388803153,-4099.07
2802,-4.732993515,137.388803153,-4099.07
2804,-4.732984183,137.388811365,-4099.111
2804,-4.732972396,137.388822274,-4099.163
2804,-4.732959704,137.388833746,-4099.221
2804,-4.732958971,137.388833914,-4099.226
2804,-4.732958934,137.388833759,-4099.211
2804,-4.732958894,137.388833845,-4099.205
2804,-4.732961774,137.388849925,-4099.172
2804,-4.732965141,137.388865869,-4099.155
2804,-4.732968512,137.388881929,-4099.18
2804,-4.732972,137.388898501,-4099.221
2804,-4.732975402,137.388915055,-4099.225
2804,-4.732977657,137.388927955,-4099.24
2804,-4.73298018,137.388944524,-4099.24
2804,-4.73298243,137.388959208,-4099.261
2804,-4.732981459,137.388959029,-4099.271
2804,-4.732981198,137.388958963,-4099.28
2804,-4.732980969,137.388959273,-4099.273
2804,-4.73298075,137.388959377,-4099.246
2804,-4.73298055,137.388959334,-4099.273
2804,-4.732980377,137.388959231,-4099.281
2804,-4.732980269,137.388959332,-4099.272
2804,-4.732980385,137.388959446,-4099.27
2804,-4.732989578,137.388973566,-4099.202
2804,-4.732998147,137.388987059,-4099.118
2804,-4.733006833,137.389000801,-4099.034
2804,-4.733014082,137.389011208,-4098.989
2804,-4.733024514,137.38902537,-4098.936
2804,-4.733025513,137.389026707,-4098.933
2804,-4.733025502,137.389026724,-4098.934
2804,-4.733025459,137.389026971,-4098.95
2804,-4.733025297,137.389027131,-4098.929
2804,-4.733025216,137.389027568,-4098.922
2804,-4.733025008,137.389027715,-4098.923
2804,-4.733032773,137.389021763,-4098.84
2813,-4.733027123,137.389026088,-4098.9
2813,-4.733026677,137.389026557,-4098.908
2813,-4.733026178,137.389026537,-4098.908
2813,-4.733026188,137.389026545,-4098.908
2813,-4.733026299,137.389026764,-4098.913
2813,-4.733010706,137.389020483,-4099.015
2813,-4.732994106,137.38901396,-4099.123
2813,-4.732980841,137.389008594,-4099.21
2813,-4.732981118,137.389008583,-4099.212
