Sol,Image,Grain_Size_um,Equivalent_Diameter_px
sol00010,cr0_398381109prc_f0030000ccam05010l1.tif,175.89690428505116,5.863230142835039
sol00010,cr0_398381109prc_f0030000ccam05010l1.tif,246.44172999690466,8.214724333230155
sol00010,cr0_398381109prc_f0030000ccam05010l1.tif,244.10573670769315,8.136857890256438
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,26027.01883335838,867.5672944452793
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,302.7759026424192,10.092530088080641
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,234.52920571340155,7.817640190446719
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,780.7862025030898,26.026206750102993
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,208.67389014906144,6.955796338302048
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,291.20053859730723,9.706684619910241
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,432.1854245721949,14.406180819073164
sol00010,cr0_398380999prc_f0030000ccam05010l1.tif,158.77702285203682,5.292567428401227
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,25041.049864490407,834.7016621496803
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,975.248655429561,32.5082885143187
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,514.496356984615,17.149878566153834
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,234.52920571340155,7.817640190446719
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,188.47647942942652,6.282549314314218
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,658.1459512288307,21.938198374294355
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,786.6348700262969,26.221162334209897
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,244.10573670769315,8.136857890256438
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,808.8991297061705,26.963304323539017
sol00010,cr0_398380781prc_f0030000ccam05010l1.tif,227.08192698181443,7.5693975660604815
sol00072,cr0_403880757prc_f0050104ccam01072l1.tif,31114.496453098487,1037.1498817699496
sol00072,cr0_403880757prc_f0050104ccam01072l1.tif,172.60882175254775,5.753627391751592
sol00072,cr0_403880757prc_f0050104ccam01072l1.tif,211.40176919837782,7.046725639945928
sol00072,cr0_403880757prc_f0050104ccam01072l1.tif,494.04455338130253,16.46815177937675
sol00072,cr0_403880757prc_f0050104ccam01072l1.tif,158.77702285203682,5.292567428401227
sol00072,cr0_398381687prc_f0030000ccam05010l1.tif,25999.046070045715,866.6348690015238
sol00072,cr0_398381687prc_f0030000ccam05010l1.tif,232.07333483685147,7.735777827895049
sol00072,cr0_403883661prc_f0050104ccam03072l1.tif,30494.527887397722,1016.4842629132575
sol00072,cr0_403883661prc_f0050104ccam03072l1.tif,494.04455338130253,16.46815177937675
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,28455.035743716893,948.5011914572298
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,172.60882175254775,5.753627391751592
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,155.12648837479233,5.170882945826411
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,175.89690428505116,5.863230142835039
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,694.5721442011285,23.152404806704283
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,175.89690428505116,5.863230142835039
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,751.6225023234681,25.05408341078227
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,205.90987552733094,6.863662517577698
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,438.7639674858871,14.625465582862905
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,312.0942568716059,10.403141895720198
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,898.1784764422932,29.93928254807644
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,221.97831060995756,7.399277020331919
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,268.6869594648831,8.95623198216277
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,505.5088294266948,16.85029431422316
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,2496.7540549728474,83.22513516576159
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,513.3815206648742,17.112717355495807
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,401.9628070193711,13.398760233979036
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,169.2568750643269,5.6418958354775635
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,329.94239053940373,10.998079684646791
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,1426.1837794318174,47.53945931439391
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,211.40176919837782,7.046725639945928
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,479.9260710178089,15.99753570059363
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,169.2568750643269,5.6418958354775635
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,172.60882175254775,5.753627391751592
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,390.3931012515449,13.013103375051497
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,409.0277205498429,13.63425735166143
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,229.59119571977436,7.653039857325812
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,270.811000102923,9.0270333367641
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,266.5459933974287,8.884866446580956
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,287.2384418890315,9.574614729634384
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,175.89690428505116,5.863230142835039
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,229.59119571977436,7.653039857325812
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,151.3879513212096,5.046265044040321
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,338.5137501286538,11.283791670955127
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,158.77702285203682,5.292567428401227
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,185.411616971131,6.180387232371033
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,158.77702285203682,5.292567428401227
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,200.26743534373637,6.6755811781245455
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,293.16150714175194,9.772050238058398
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,364.59046678478995,12.153015559492998
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,200.26743534373637,6.6755811781245455
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,315.74460621325466,10.524820207108489
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,234.52920571340155,7.817640190446719
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,227.08192698181443,7.5693975660604815
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,182.29523339239498,6.076507779746499
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,227.08192698181443,7.5693975660604815
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,162.34549139418027,5.411516379806009
sol00072,cr0_403881829prc_f0050104ccam02072l1.tif,172.60882175254775,5.753627391751592
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,30357.13476151411,1011.9044920504704
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,203.10825007719228,6.770275002573076
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,260.01734523957657,8.667244841319219
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,165.83719174624105,5.527906391541368
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,241.74717186214187,8.058239062071396
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,260.01734523957657,8.667244841319219
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,545.8370209760676,18.19456736586892
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,224.5446191105733,7.48482063701911
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,234.52920571340155,7.817640190446719
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,319.35323316554434,10.645107772184812
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,155.12648837479233,5.170882945826411
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,438.7639674858871,14.625465582862905
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,200.26743534373637,6.6755811781245455
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,692.9203650634248,23.09734550211416
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,522.2335784706609,17.407785949022028
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,211.40176919837782,7.046725639945928
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,491.71962493397336,16.39065416446578
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,165.83719174624105,5.527906391541368
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,165.83719174624105,5.527906391541368
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,214.09489393833255,7.136496464611085
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,234.52920571340155,7.817640190446719
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,353.4187308823903,11.780624362746345
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,671.9306084433784,22.397686948112614
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,466.6090035026251,15.553633450087505
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,281.1906394744562,9.373021315815206
sol00072,cr0_403882413prc_f0050104ccam02072l1.tif,182.29523339239498,6.076507779746499
sol00072,cr0_403881653prc_f0050104ccam01072l1.tif,31522.992223848785,1050.7664074616262
sol00072,cr0_403881388prc_f0050104ccam01072l1.tif,31461.115362020322,1048.7038454006774
sol00072,cr0_403881388prc_f0050104ccam01072l1.tif,172.60882175254775,5.753627391751592
sol00072,cr0_403881077prc_f0050104ccam01072l1.tif,31389.553375774143,1046.3184458591381
sol00072,cr0_403881077prc_f0050104ccam01072l1.tif,1056.4666511134383,35.21555503711461
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,3259.590365813776,108.65301219379253
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,1084.3013398536632,36.14337799512211
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,28752.17506628233,958.4058355427443
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,494.04455338130253,16.46815177937675
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,326.45083840347706,10.881694613449236
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,281.1906394744562,9.373021315815206
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,355.03621636219185,11.834540545406394
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,413.2086917635994,13.773623058786647
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,297.0446102021492,9.901487006738307
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,285.2367558863635,9.507891862878783
sol00120,cr0_408157528prc_f0050742ccam01120l1.tif,172.60882175254775,5.753627391751592
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,20415.999729883195,680.5333243294398
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,2832.613804070729,94.42046013569097
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,1447.7153085425848,48.257176951419495
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,665.0739942600339,22.169133142001133
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,1003.6233376321952,33.454111254406506
sol00308,cr0_424844777prc_f0060646ccam01308l1.tif,155.12648837479233,5.170882945826411
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,19194.356499372985,639.8118833124329
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,497.51157523872314,16.583719174624104
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,1122.7230955528667,37.424103185095554
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,492.8834599938093,16.42944866646031
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,358.2492792865108,11.941642642883693
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,450.36325280412416,15.012108426804138
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,814.5459635658956,27.151532118863187
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,172.60882175254775,5.753627391751592
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,182.29523339239498,6.076507779746499
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,285.2367558863635,9.507891862878783
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,151.3879513212096,5.046265044040321
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,285.2367558863635,9.507891862878783
sol00308,cr0_424844655prc_f0060646ccam01308l1.tif,158.77702285203682,5.292567428401227
sol00308,cr0_424845803prc_f0060646ccam02308l1.tif,25780.950300761433,859.3650100253811
