sol,planetocentric_latitude,longitude,elevation
152,-4.58955167,137.449222728,-4520.68
159,-4.589551886,137.449222624,-4520.674
159,-4.589551897,137.449222623,-4520.666
159,-4.589539433,137.449233862,-4520.83
159,-4.589534512,137.449238232,-4520.89
159,-4.589534512,137.449238232,-4520.89
159,-4.589534512,137.449238232,-4520.89
162,-4.589534566,137.449238497,-4520.914
162,-4.589534216,137.449238851,-4520.89
162,-4.589534911,137.449239323,-4520.903
162,-4.589534762,137.449239391,-4520.903
162,-4.589515473,137.449228864,-4520.809
162,-4.589496672,137.449217683,-4520.72
162,-4.589480139,137.449208877,-4520.79
162,-4.589472516,137.449204727,-4520.783
162,-4.589472136,137.449204721,-4520.794
162,-4.58947209,137.449204675,-4520.796
162,-4.589464825,137.44919308,-4520.738
162,-4.589461217,137.449187026,-4520.717
162,-4.58946145,137.449187151,-4520.719
162,-4.589461472,137.449187208,-4520.719
162,-4.589461658,137.44918723,-4520.72
162,-4.589461376,137.449187214,-4520.729
162,-4.589461267,137.449187227,-4520.724
162,-4.589467418,137.449185089,-4520.7
162,-4.589467685,137.449185282,-4520.701
162,-4.589468031,137.449185516,-4520.687
162,-4.58946766,137.449185552,-4520.698
162,-4.589467595,137.449185585,-4520.705
162,-4.589467614,137.449185551,-4520.714
162,-4.589460562,137.449168056,-4520.649
162,-4.589453845,137.449150798,-4520.61
162,-4.589449882,137.449140169,-4520.585
162,-4.589450171,137.449140877,-4520.575
162,-4.589450538,137.449140992,-4520.56
162,-4.589449955,137.449140811,-4520.574
162,-4.589449835,137.449140914,-4520.581
162,-4.589450224,137.449140999,-4520.566
162,-4.58945057,137.449140866,-4520.555
162,-4.589450784,137.449140669,-4520.56
163,-4.589463635,137.449130825,-4520.481
163,-4.589475329,137.449121347,-4520.398
163,-4.589476022,137.449120711,-4520.39
164,-4.589476022,137.449120711,-4520.39
164,-4.589476022,137.449120711,-4520.39
164,-4.589476022,137.449120711,-4520.39
164,-4.589475831,137.44912118,-4520.402
164,-4.589463747,137.449132745,-4520.489
164,-4.589450969,137.449144634,-4520.57
164,-4.589450634,137.449144754,-4520.588
164,-4.589450549,137.449144855,-4520.595
164,-4.589464547,137.44913719,-4520.46
164,-4.589467394,137.449135696,-4520.443
164,-4.589467394,137.449135696,-4520.443
164,-4.589467394,137.449135696,-4520.443
164,-4.589466996,137.449136165,-4520.45
166,-4.589451593,137.449142892,-4520.441
166,-4.589451663,137.449142992,-4520.438
166,-4.589464978,137.449134041,-4520.435
166,-4.589471395,137.449129671,-4520.43
166,-4.589475135,137.44912704,-4520.434
166,-4.58947527,137.449126962,-4520.423
166,-4.589475268,137.449127149,-4520.411
166,-4.589475265,137.449127286,-4520.415
166,-4.589480989,137.449128709,-4520.432
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
166,-4.589484879,137.449129568,-4520.44
272,-4.589471311,137.449128359,-4520.457
272,-4.589471311,137.449128359,-4520.457
272,-4.589457397,137.449132005,-4520.482
272,-4.589457397,137.449132005,-4520.482
272,-4.589457397,137.449132005,-4520.482
272,-4.589457397,137.449132005,-4520.482
272,-4.589463632,137.449121906,-4520.381
272,-4.589466996,137.449116494,-4520.33
272,-4.589466996,137.449116494,-4520.33
272,-4.589466996,137.449116494,-4520.33
272,-4.589466996,137.449116494,-4520.33
272,-4.589466996,137.449116494,-4520.33
274,-4.589478654,137.449112529,-4520.26
274,-4.589478654,137.449112529,-4520.26
274,-4.589478654,137.449112529,-4520.26
295,-4.589478654,137.449112529,-4520.26
295,-4.589506097,137.449136498,-4520.311
295,-4.589476604,137.449130466,-4520.322
295,-4.589476604,137.449130466,-4520.322
295,-4.589501463,137.449112073,-4520.25
295,-4.589501463,137.449112073,-4520.25
297,-4.589511602,137.449105008,-4520.176
297,-4.589492693,137.449121322,-4520.314
297,-4.589480584,137.449151455,-4520.454
297,-4.589485406,137.4491836,-4520.568
297,-4.589485406,137.4491836,-4520.568
297,-4.589496008,137.449214649,-4520.724
297,-4.589503818,137.44924657,-4520.874
297,-4.589515297,137.44927733,-4520.978
297,-4.589527498,137.449307821,-4521.089
297,-4.589527498,137.449307821,-4521.089
297,-4.589532334,137.449331646,-4521.19
297,-4.589532334,137.449331646,-4521.19
297,-4.589532334,137.449331646,-4521.19
297,-4.589542699,137.449317164,-4521.117
297,-4.589552819,137.44930255,-4521.018
297,-4.589561883,137.449288859,-4520.94
297,-4.589570953,137.449275145,-4520.88
297,-4.589570953,137.449275145,-4520.88
297,-4.589570953,137.449275145,-4520.88
299,-4.589570953,137.449275145,-4520.88
299,-4.589575505,137.449263576,-4520.806
299,-4.589575505,137.449263576,-4520.806
299,-4.589581646,137.449256692,-4520.74
299,-4.589589572,137.449247842,-4520.634
299,-4.589597522,137.449239175,-4520.489
299,-4.589605411,137.449230701,-4520.299
299,-4.589613363,137.449222255,-4520.114
299,-4.589621237,137.449213469,-4519.98
299,-4.589628957,137.449204371,-4519.898
299,-4.589636547,137.44919508,-4519.859
299,-4.589644415,137.449186011,-4519.836
299,-4.589652575,137.449177197,-4519.817
299,-4.589660806,137.449168455,-4519.79
