sol,planetocentric_latitude,longitude,elevation
29,-4.590074157,137.442826279,-4503.391
29,-4.590079439,137.442833854,-4503.394
29,-4.590084711,137.442841437,-4503.401
29,-4.590089947,137.442849044,-4503.408
29,-4.590121256,137.442893839,-4503.53
29,-4.590121256,137.442893839,-4503.53
29,-4.590121256,137.442893839,-4503.53
29,-4.590121255,137.442893838,-4503.53
29,-4.590121255,137.442893838,-4503.53
29,-4.590121255,137.442893838,-4503.53
29,-4.590121255,137.442893838,-4503.53
38,-4.590121255,137.442893838,-4503.53
38,-4.590123767,137.442899984,-4503.553
38,-4.590126277,137.44290613,-4503.577
38,-4.590128746,137.442912297,-4503.597
38,-4.590131179,137.442918485,-4503.605
38,-4.590133604,137.442924677,-4503.608
38,-4.59013599,137.442930885,-4503.61
38,-4.590138346,137.442937105,-4503.613
38,-4.590140744,137.442943307,-4503.619
38,-4.590143134,137.442949513,-4503.626
38,-4.590145557,137.442955706,-4503.633
38,-4.590147952,137.442961909,-4503.638
38,-4.590150261,137.442968146,-4503.635
38,-4.590152689,137.442974338,-4503.634
38,-4.590155257,137.442980473,-4503.639
38,-4.590157856,137.442986591,-4503.651
38,-4.590160451,137.442992705,-4503.672
38,-4.590163023,137.44299882,-4503.7
38,-4.590165624,137.443004925,-4503.727
38,-4.590168174,137.443011044,-4503.758
38,-4.5901704,137.443016853,-4503.791
38,-4.59017267,137.443023197,-4503.829
38,-4.590175053,137.443029378,-4503.853
38,-4.590177506,137.443035553,-4503.869
38,-4.590179899,137.443041755,-4503.881
38,-4.590182284,137.443047962,-4503.892
38,-4.590184667,137.44305417,-4503.898
38,-4.590187055,137.443060374,-4503.91
38,-4.590189442,137.443066575,-4503.928
38,-4.590191839,137.443072766,-4503.951
38,-4.590194215,137.443078965,-4503.975
38,-4.59019671,137.443085116,-4504.0
38,-4.590199348,137.443091209,-4504.023
38,-4.59020198,137.443097312,-4504.037
38,-4.590204615,137.443103418,-4504.043
38,-4.590207135,137.443109568,-4504.055
